	Main Accession	Description	Gene Name	Chromosome	MW [kDa]	Possible Coverage [%]	Coverage [%]	Spectrum Counting NSAF	Confident Phosphosites	#Confident Phosphosites	Ambiguous Phosphosites	#Ambiguous Phosphosites	Protein Inference	Secondary Accessions	Protein Group	#Validated Peptides	#Peptides	#Unique	#Validated Unique	#Unique to Group	#Validated Unique to Group	#Validated PSMs	#PSMs	Confidence [%]	Validation
92	A0A090I443	A0A090I443_METFO_Superoxide_dismutase_OS=Methanobacterium_formicicum_OX=2162_GN=sod_PE=3_SV=1			27.422841747176992	100.0	17.45	0.026950354609929075		0		0	Single Protein		A0A090I443	4	27	27	4	27	4	9	46	100.0	Confident
93	A0A090JXY4	A0A090JXY4_METFO_Chorismate_synthase_OS=Methanobacterium_formicicum_OX=2162_GN=aroC_PE=3_SV=1			38.6487870591305	84.57	2.2	0.0027548209366391185		0		0	Single Protein		A0A090JXY4	1	33	33	1	33	1	1	40	100.0	Doubtful
94	A0A090I433	A0A090I433_METFO_GMP_synthase_[glutamine-hydrolyzing]_subunit_B_OS=Methanobacterium_formicicum_OX=2162_GN=guaAB_PE=3_SV=1			34.23996911398752	91.23	20.13	0.019318181818181814		0		0	Single Protein		A0A090I433	5	27	27	5	27	5	12	46	100.0	Confident
95	A0A090I434	A0A090I434_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1602_PE=4_SV=1			31.499124250623673	63.1	4.14	0.02185792349726776		0		0	Single Protein		A0A090I434	1	4	4	1	4	1	4	7	100.0	Doubtful
96	A0A090I4A2	A0A090I4A2_METFO_Putative_secreted_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1863_PE=4_SV=1			54.15779328401396	19.12	4.78	0.028846153846153848		0		0	Single Protein		A0A090I4A2	2	5	5	2	5	2	8	13	100.0	Confident
97	A0A090JYG5	A0A090JYG5_METFO_HSDR_N_2_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_2256_PE=4_SV=1			41.670734851575574	92.74	6.15	0.004189944134078212		0		0	Single Protein		A0A090JYG5	2	63	63	2	63	2	2	79	100.0	Confident
98	A0A090I4B8	A0A090I4B8_METFO_Dihydrolipoamide_dehydrogenase-related_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_2003_PE=4_SV=1			46.891518727883955	76.62	2.78	0.005571030640668524		0		0	Single Protein		A0A090I4B8	1	19	19	1	19	1	2	31	100.0	Doubtful
99	A0A089ZGC1	A0A089ZGC1_METFO_Pyridoxamine_5'-phosphate_oxidase_family_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_0316_PE=4_SV=1			14.487368328208126	78.79	11.36	0.007575757575757576		0		0	Single Protein		A0A089ZGC1	1	14	14	1	14	1	1	22	100.0	Doubtful
100	A0A089ZGF9	A0A089ZGF9_METFO_30S_ribosomal_protein_S5_OS=Methanobacterium_formicicum_OX=2162_GN=rps5p_PE=3_SV=1			23.332281017882032	86.51	40.93	0.04218161683277959		0		0	Single Protein		A0A089ZGF9	7	31	31	7	31	7	25	69	100.0	Confident
101	A0A089ZGF4	A0A089ZGF4_METFO_30S_ribosomal_protein_S13_OS=Methanobacterium_formicicum_OX=2162_GN=rps13_PE=3_SV=1			17.29304972045328	100.0	7.33	0.02666666666666667		0		0	Single Protein		A0A089ZGF4	1	51	51	1	51	1	5	88	100.0	Doubtful
102	A0A089ZGF5	A0A089ZGF5_METFO_CBS_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_1340_PE=4_SV=1			24.043710256088485	100.0	24.64	0.029225908372827798		0		0	Single Protein		A0A089ZGF5	4	37	37	4	37	4	12	55	100.0	Confident
103	A0A089ZGF2	A0A089ZGF2_METFO_50S_ribosomal_protein_L13_OS=Methanobacterium_formicicum_OX=2162_GN=rpl13p_PE=3_SV=1			15.731641722289803	100.0	37.14	0.11369047619047623		0		0	Single Protein		A0A089ZGF2	4	30	30	4	30	4	25	57	100.0	Confident
104	P00761	Trypsin (TRYP_PIG)			24.393805244132462	68.4	31.17	0.32739361702127706		0		0	Related Proteins	TRYP_PIG	P00761, TRYP_PIG	6	9	9	6	9	6	145	206	100.0	Confident
105	A0A090JYF1	A0A090JYF1_METFO_TRAM_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_1532_PE=4_SV=1			8.224062477176442	100.0	58.11	0.0436936936936937		0		0	Single Protein		A0A090JYF1	4	6	4	3	6	4	6	11	100.0	Confident
106	CAH2_BOVIN				29.09571260487046	84.23	7.31	0.0045662100456621		0		0	Single Protein		CAH2_BOVIN	1	19	17	1	19	1	1	25	100.0	Doubtful
107	A0A090I3Z3	A0A090I3Z3_METFO_DUF1724_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1541_PE=4_SV=1			32.154400854445726	80.21	8.83	0.0088339222614841		0		0	Single Protein		A0A090I3Z3	2	50	50	2	50	2	3	74	100.0	Confident
108	A0A090I3G7	A0A090I3G7_METFO_CoB--CoM_heterodisulfide_reductase_iron-sulfur_subunit_A_OS=Methanobacterium_formicicum_OX=2162_GN=hdrA_PE=3_SV=1			72.00950596864811	90.27	36.47	0.034271827473891965		0		0	Single Protein		A0A090I3G7	17	59	59	17	59	17	79	178	100.0	Confident
109	A0A090I3H9	A0A090I3H9_METFO_5-formaminoimidazole-4-carboxamide-1-(beta)-D-ribofuranosyl_5'-monophosphate_synthetase_OS=Methanobacterium_formicicum_OX=2162_GN=purP_PE=3_SV=1			40.92745699205213	74.93	24.52	0.03038700430004776		0		0	Single Protein		A0A090I3H9	7	45	45	7	45	7	26	76	100.0	Confident
110	A0A090JXN7	A0A090JXN7_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1997_PE=4_SV=1			43.25939005533532	46.1	10.58	0.06901408450704224		0		0	Single Protein		A0A090JXN7	4	14	10	3	12	3	25	44	100.0	Confident
111	A0A090I3H2	A0A090I3H2_METFO_Phosphoribosylformylglycinamidine_synthase_subunit_PurL_OS=Methanobacterium_formicicum_OX=2162_GN=purL_PE=3_SV=1			78.0910113357679	64.08	10.82	0.0108739837398374		0		0	Single Protein		A0A090I3H2	5	38	38	5	38	5	12	66	100.0	Confident
112	A0A090I3E3	A0A090I3E3_METFO_Ig-like_bact_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1414_PE=4_SV=1			201.4509968629081	54.4	1.28	0.0012908777969018934		0		0	Single Protein		A0A090I3E3	2	20	20	2	20	2	2	23	100.0	Confident
113	A0A090I3E0	A0A090I3E0_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1404_PE=4_SV=1			107.24660063659688	15.23	0.98	0.009569377990430622		0		0	Single Protein		A0A090I3E0	1	4	4	1	4	1	2	7	100.0	Doubtful
114	A0A090I3E1	A0A090I3E1_METFO_O-phosphoserine--tRNA(Cys)_ligase_OS=Methanobacterium_formicicum_OX=2162_GN=sepS_PE=3_SV=1			62.319509792367725	86.41	1.63	0.0020964360587002098		0		0	Single Protein		A0A090I3E1	1	72	72	1	72	1	1	94	99.43396226415095	Doubtful
115	A0A089ZGX6	A0A089ZGX6_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_0645_PE=4_SV=1			55.449543913166146	61.92	6.61	0.010230179028132995		0		0	Single Protein		A0A089ZGX6	3	39	39	3	39	3	9	57	100.0	Confident
116	A0A090I3C5	A0A090I3C5_METFO_Tryptophan_synthase_beta_chain_OS=Methanobacterium_formicicum_OX=2162_GN=trpB2_PE=3_SV=1			47.41271216579476	71.56	17.95	0.021073205401563617		0		0	Single Protein		A0A090I3C5	7	26	26	7	26	7	22	48	100.0	Confident
117	A0A089ZH87	A0A089ZH87_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_1832_PE=4_SV=1			24.320408809852786	100.0	21.78	0.01814814814814815		0		0	Single Protein		A0A089ZH87	4	28	28	4	28	4	7	37	100.0	Confident
118	A0A089ZGW2	A0A089ZGW2_METFO_Translation_initiation_factor_2_subunit_gamma_OS=Methanobacterium_formicicum_OX=2162_GN=eif2g_PE=3_SV=1			44.17213713706151	66.91	8.33	0.019444444444444445		0		0	Single Protein		A0A089ZGW2	3	27	27	3	27	3	8	43	100.0	Confident
119	A0A090I3D2	A0A090I3D2_METFO_PQQ_repeat-containing_cell_surface_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_0071_PE=4_SV=1			44.856976073198574	60.72	12.77	0.010191846522781775		0		0	Single Protein		A0A090I3D2	3	8	8	3	8	3	5	14	100.0	Confident
120	A0A090JXJ6	A0A090JXJ6_METFO_3-dehydroquinate_synthase_OS=Methanobacterium_formicicum_OX=2162_GN=aroB_PE=3_SV=1			41.244377688094374	88.5	25.67	0.019648252050064745		0		0	Single Protein		A0A090JXJ6	8	40	40	8	40	8	19	69	100.0	Confident
121	A0A090I3A9	A0A090I3A9_METFO_Chaperone_protein_DnaK_OS=Methanobacterium_formicicum_OX=2162_GN=dnaK_PE=3_SV=1			66.9133826551376	81.74	47.01	0.06160438431846968		0		0	Single Protein		A0A090I3A9	26	60	60	26	60	26	170	257	100.0	Confident
122	A0A089ZGZ1	A0A089ZGZ1_METFO_30S_ribosomal_protein_S8e_OS=Methanobacterium_formicicum_OX=2162_GN=rps8e_PE=3_SV=1			14.04666971691244	100.0	28.35	0.08136482939632547		0		0	Single Protein		A0A089ZGZ1	3	31	31	3	31	3	17	53	100.0	Confident
123	A0A090I3A4	A0A090I3A4_METFO_Phosphoribosylamine--glycine_ligase_OS=Methanobacterium_formicicum_OX=2162_GN=purD_PE=3_SV=1			47.64093515072778	59.27	2.75	0.0031645569620253164		0		0	Single Protein		A0A090I3A4	1	22	22	1	22	1	1	27	100.0	Doubtful
124	A0A089ZGY9	A0A089ZGY9_METFO_Cell_division_control_protein_Cdc48_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_0672_PE=3_SV=1			83.89515662837005	96.06	3.29	0.0032851511169513796		0		0	Single Protein		A0A089ZGY9	2	100	100	2	100	2	4	131	100.0	Confident
125	A0A090I409	A0A090I409_METFO_Glutamyl-tRNA(Gln)_amidotransferase_subunit_D_OS=Methanobacterium_formicicum_OX=2162_GN=gatD_PE=3_SV=1			48.689507098750006	89.57	7.94	0.012658227848101264		0		0	Single Protein		A0A090I409	3	36	36	3	36	3	8	55	100.0	Confident
126	A0A089ZGS2	A0A089ZGS2_METFO_Replication_factor_C_small_subunit_OS=Methanobacterium_formicicum_OX=2162_GN=rfcS_PE=3_SV=1			36.39758568925744	91.9	19.0	0.016303219106957426		0		0	Single Protein		A0A089ZGS2	6	51	51	6	51	6	13	73	100.0	Confident
127	A0A090JY74	A0A090JY74_METFO_UDP-N-acetylglucosamine_2-epimerase_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_2201_PE=4_SV=1			49.20448521373841	78.41	7.27	0.01537822111388196		0		0	Single Protein		A0A090JY74	3	34	34	3	34	3	9	44	100.0	Confident
128	A0A090I3P4	A0A090I3P4_METFO_Alanine_dehydrogenase_OS=Methanobacterium_formicicum_OX=2162_GN=ala_PE=3_SV=1			35.68042938017645	82.26	14.37	0.013841807909604521		0		0	Single Protein		A0A090I3P4	4	32	32	4	32	4	7	45	100.0	Confident
129	A0A089ZH78	A0A089ZH78_METFO_V-type_ATP_synthase_subunit_C_OS=Methanobacterium_formicicum_OX=2162_GN=ahaC_PE=3_SV=1			42.916508076116905	61.56	11.43	0.017229254571026725		0		0	Single Protein		A0A089ZH78	4	26	26	4	26	4	6	40	100.0	Confident
130	A0A089ZH79	A0A089ZH79_METFO_50S_ribosomal_protein_L12_OS=Methanobacterium_formicicum_OX=2162_GN=rpl12_PE=3_SV=1			10.444904809440082	54.46	12.87	0.03636363636363636		0		0	Single Protein		A0A089ZH79	1	6	6	1	6	1	2	8	100.0	Doubtful
131	A0A090I2J3	A0A090I2J3_METFO_Signal_transduction_histidine_kinase_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_0945_PE=4_SV=1			54.13752678523485	65.05	1.89	0.0018264840182648401		0		0	Related Proteins	A0A090I6T8	A0A090I2J3, A0A090I6T8	1	1	0	0	1	1	2	2	100.0	Doubtful
132	A0A090I3M2	A0A090I3M2_METFO_Cell_division_ATPase_MinD1_OS=Methanobacterium_formicicum_OX=2162_GN=soj_PE=4_SV=1			28.487721859893416	50.57	7.28	0.012422360248447204		0		0	Single Protein		A0A090I3M2	2	15	15	2	15	2	3	21	100.0	Confident
133	A0A090JXT2	A0A090JXT2_METFO_O-acetylhomoserine_(Thiol)-lyase_OS=Methanobacterium_formicicum_OX=2162_GN=cysD_PE=3_SV=1			49.9594236708244	63.64	19.7	0.037242798353909465		0		0	Single Protein		A0A090JXT2	6	18	18	6	18	6	23	46	100.0	Confident
134	A0A089ZH11	A0A089ZH11_METFO_Thiamine_thiazole_synthase_OS=Methanobacterium_formicicum_OX=2162_GN=thi4_PE=3_SV=1			27.727822515912738	61.24	5.43	0.016216216216216217		0		0	Single Protein		A0A089ZH11	1	16	16	1	16	1	3	24	100.0	Doubtful
135	A0A090I3L9	A0A090I3L9_METFO_Dihydroxy-acid_dehydratase_OS=Methanobacterium_formicicum_OX=2162_GN=ilvD_PE=3_SV=1			58.687614446657	55.35	3.63	0.0038560411311053984		0		0	Single Protein		A0A090I3L9	2	45	45	2	45	2	3	56	100.0	Confident
136	A0A090I3L5	A0A090I3L5_METFO_UPF0285_protein_DSM1535_1340_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1340_PE=3_SV=1			35.39394182814629	46.85	9.31	0.01201923076923077		0		0	Single Protein		A0A090I3L5	2	12	12	2	12	2	3	17	100.0	Confident
137	A0A090I3L6	A0A090I3L6_METFO_Type_11_methyltransferase_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1525_PE=4_SV=1			32.550338583855115	80.78	6.76	0.0035587188612099642		0		0	Single Protein		A0A090I3L6	1	47	47	1	47	1	2	62	100.0	Doubtful
138	A0A090I3L1	A0A090I3L1_METFO_Acetyl-CoA_synthetase_AcsA1_OS=Methanobacterium_formicicum_OX=2162_GN=acsA3_PE=4_SV=1			71.60453531820211	75.91	3.15	0.006224066390041493		0		0	Single Protein		A0A090I3L1	2	79	70	2	70	2	4	109	100.0	Confident
139	A0A090JXR2	A0A090JXR2_METFO_Formylmethanofuran-tetrahydromethanopterin_formyltransferase-like_protein_OS=Methanobacterium_formicicum_OX=2162_GN=ehaS_PE=3_SV=1			33.805911684011	78.03	9.18	0.011363636363636364		0		0	Single Protein		A0A090JXR2	2	21	21	2	21	2	4	27	100.0	Confident
140	A0A090JY31	A0A090JY31_METFO_Aspartokinase_OS=Methanobacterium_formicicum_OX=2162_GN=ask_PE=3_SV=1			44.34133571494647	91.38	13.55	0.02183288409703504		0		0	Single Protein		A0A090JY31	5	33	33	5	33	5	17	55	100.0	Confident
141	A0A090I3I6	A0A090I3I6_METFO_Putative_lipoprotein_MJ0085_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1272_PE=4_SV=1			38.226221399283666	83.43	21.43	0.01656184486373166		0		0	Single Protein		A0A090I3I6	5	22	22	5	22	5	12	42	100.0	Confident
142	A0A090I3I7	A0A090I3I7_METFO_Putative_sugar_kinase_MTH_1544_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1480_PE=3_SV=1			33.52470791590734	69.08	25.66	0.014169787765293384		0		0	Single Protein		A0A090I3I7	5	17	17	5	17	5	10	34	100.0	Confident
143	A0A090I3J9	A0A090I3J9_METFO_Tungsten-containing_formylmethanofuran_dehydrogenase_2_subunit_B_OS=Methanobacterium_formicicum_OX=2162_GN=fwdB_PE=4_SV=1			50.43662325787059	69.62	2.66	0.0058823529411764705		0		0	Single Protein		A0A090I3J9	1	51	51	1	51	1	2	67	100.0	Doubtful
144	A0A090I3J1	A0A090I3J1_METFO_Formate_dehydrogenase_beta_subunit_FdhB_OS=Methanobacterium_formicicum_OX=2162_GN=fdhB_PE=4_SV=1			43.89339025701365	85.46	24.81	0.03009601660827818		0		0	Single Protein		A0A090I3J1	7	46	46	7	46	7	25	96	100.0	Confident
145	A0A090JY14	A0A090JY14_METFO_Phenylacetic_acid_degradation-like_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_2139_PE=3_SV=1			14.884534417914937	61.87	17.99	0.05232558139534884		0		0	Single Protein		A0A090JY14	2	9	9	2	9	2	6	22	100.0	Confident
146	A0A090I3J2	A0A090I3J2_METFO_Peptidase_C39_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1288_PE=4_SV=1			250.13141089915703	33.92	10.79	0.0141916727061511		0		0	Single Protein		A0A090I3J2	18	67	66	17	66	17	54	137	100.0	Confident
147	A0A090I4Z6	A0A090I4Z6_METFO_Aminotransferase_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_0604_PE=3_SV=1			44.16391571445124	63.78	3.83	0.003289473684210526		0		0	Single Protein		A0A090I4Z6	1	32	32	1	32	1	2	46	100.0	Doubtful
148	A0A089ZHN0	A0A089ZHN0_METFO_Probable_cobalt-precorrin-6B_C(15)-methyltransferase_(decarboxylating)_OS=Methanobacterium_formicicum_OX=2162_GN=cbiT_PE=3_SV=1			20.139561208450793	69.15	7.45	0.00641025641025641		0		0	Single Protein		A0A089ZHN0	1	14	14	1	14	1	1	16	100.0	Doubtful
149	A0A090I4Z8	A0A090I4Z8_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_2122_PE=4_SV=1			26.877687953562422	66.67	4.31	0.011764705882352941		0		0	Single Protein		A0A090I4Z8	1	11	11	1	11	1	2	14	100.0	Doubtful
150	A0A090I4Z4	A0A090I4Z4_METFO_Orotidine_5'-phosphate_decarboxylase_OS=Methanobacterium_formicicum_OX=2162_GN=pyrF_PE=3_SV=1			23.511108353525643	72.69	4.17	0.01092896174863388		0		0	Single Protein		A0A090I4Z4	1	13	13	1	13	1	2	18	100.0	Doubtful
151	A0A089ZHN5	A0A089ZHN5_METFO_Probable_transcription_termination_protein_NusA_OS=Methanobacterium_formicicum_OX=2162_GN=nusA_PE=3_SV=1			15.824478801048894	100.0	22.38	0.045454545454545456		0		0	Single Protein		A0A089ZHN5	2	20	20	2	20	2	8	32	100.0	Confident
152	A0A090I4Y9	A0A090I4Y9_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_2106_PE=4_SV=1			36.50302349259862	91.9	11.53	0.006749740394600207		0		0	Single Protein		A0A090I4Y9	3	74	74	3	74	3	4	105	100.0	Confident
153	A0A089ZHN1	A0A089ZHN1_METFO_30S_ribosomal_protein_S10_OS=Methanobacterium_formicicum_OX=2162_GN=rps10_PE=3_SV=1			11.553263341385357	100.0	46.08	0.06241830065359476		0		0	Single Protein		A0A089ZHN1	5	20	20	5	20	5	13	34	100.0	Confident
154	A0A089ZHM6	A0A089ZHM6_METFO_Methyl-coenzyme_M_reductase_component_A2_AtwA2_OS=Methanobacterium_formicicum_OX=2162_GN=atwA2_PE=4_SV=1			64.73976497843391	90.99	10.23	0.010889659156556904		0		0	Single Protein		A0A089ZHM6	5	55	55	5	55	5	10	71	100.0	Confident
155	A0A090I4X2	A0A090I4X2_METFO_1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino]_imidazole-4-carboxamide_isomerase_OS=Methanobacterium_formicicum_OX=2162_GN=hisA_PE=3_SV=1			25.28508929634544	68.78	10.55	0.005235602094240838		0		0	Single Protein		A0A090I4X2	1	14	14	1	14	1	1	16	100.0	Doubtful
156	A0A089ZHP5	A0A089ZHP5_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_2088_PE=4_SV=1			34.799700509549304	67.1	3.23	0.004273504273504274		0		0	Single Protein		A0A089ZHP5	1	5	5	1	5	1	1	9	100.0	Doubtful
157	A0A090I4W8	A0A090I4W8_METFO_Site-specific_DNA-methyltransferase_(adenine-specific)_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_2208_PE=3_SV=1			125.19771444556083	90.73	0.0	0.0		0		0	Single Protein		A0A090I4W8	0	179	179	0	179	0	0	265	97.20670391061452	Doubtful
158	A0A090I4Y7	A0A090I4Y7_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_2223_PE=3_SV=1			48.78568290951301	72.65	21.66	0.02121965777954636		0		0	Single Protein		A0A090I4Y7	8	43	43	8	43	8	22	75	100.0	Confident
159	A0A090I4Y3	A0A090I4Y3_METFO_Nucleoside_diphosphate_kinase_OS=Methanobacterium_formicicum_OX=2162_GN=ndk_PE=3_SV=1			17.219732236511998	78.95	9.21	0.025		0		0	Single Protein		A0A090I4Y3	1	20	20	1	20	1	3	25	100.0	Doubtful
160	A0A090I4Y4	A0A090I4Y4_METFO_Circadian_clock_protein_KaiC_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_2096_PE=4_SV=1			27.33207057351836	100.0	27.87	0.027527322404371585		0		0	Single Protein		A0A090I4Y4	5	43	43	5	43	5	17	70	100.0	Confident
161	A0A090I4Y0	A0A090I4Y0_METFO_Threonine_synthase_OS=Methanobacterium_formicicum_OX=2162_GN=thrC_PE=3_SV=1			42.168507686352925	76.63	19.35	0.025577100646352716		0		0	Single Protein		A0A090I4Y0	5	27	27	5	27	5	21	52	100.0	Confident
162	A0A090I4X8	A0A090I4X8_METFO_F420-dependent_NADP_reductase_OS=Methanobacterium_formicicum_OX=2162_GN=fno_PE=4_SV=1			24.20574720590934	72.57	10.62	0.028645833333333332		0		0	Single Protein		A0A090I4X8	2	8	8	2	8	2	6	12	100.0	Confident
163	A0A090I599	A0A090I599_METFO_Acetyl-CoA_decarbonylase/synthase_complex_subunit_beta_OS=Methanobacterium_formicicum_OX=2162_GN=cdhC_PE=3_SV=1			52.03892243364541	68.67	11.59	0.02614583333333333		0		0	Single Protein		A0A090I599	5	50	50	5	50	5	13	74	100.0	Confident
164	A0A090I573	A0A090I573_METFO_5,10-methylenetetrahydromethanopterin_reductase_OS=Methanobacterium_formicicum_OX=2162_GN=mer_PE=3_SV=1			33.326883495272604	90.65	83.49	0.2680546704493004		0		0	Single Protein		A0A090I573	28	38	38	28	38	28	347	458	100.0	Confident
165	A0A090I574	A0A090I574_METFO_Glutamine-fructose-6-phosphate_transaminase_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_1516_PE=4_SV=1			38.065724005619174	79.04	5.69	0.015151515151515152		0		0	Single Protein		A0A090I574	2	63	63	2	63	2	5	131	100.0	Confident
166	A0A090I567	A0A090I567_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_2427_PE=4_SV=1			13.713679097789427	100.0	15.57	0.028688524590163935		0		0	Single Protein		A0A090I567	2	16	16	2	16	2	5	27	100.0	Confident
167	A0A090I4U7	A0A090I4U7_METFO_Indolepyruvate_ferredoxin_oxidoreductase_subunit_beta_OS=Methanobacterium_formicicum_OX=2162_GN=iorB_PE=4_SV=1			21.343753898663977	73.23	7.07	0.010101010101010102		0		0	Single Protein		A0A090I4U7	1	6	6	1	6	1	2	8	100.0	Doubtful
168	A0A090I4W3	A0A090I4W3_METFO_F420-non-reducing_hydrogenase_vhc_subunit_A_OS=Methanobacterium_formicicum_OX=2162_GN=vhcA_PE=3_SV=1			52.60884541859907	70.12	47.3	0.05041623780067033		0		0	Single Protein		A0A090I4W3	19	52	52	19	52	19	69	135	100.0	Confident
169	A0A090I583	A0A090I583_METFO_Pterin-binding_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_0729_PE=4_SV=1			58.194455101173936	82.82	5.53	0.0034562211981566822		0		0	Single Protein		A0A090I583	2	45	45	2	45	2	2	59	100.0	Doubtful
170	A0A090I4W1	A0A090I4W1_METFO_Hydantoinase_A_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_2198_PE=4_SV=1			37.37086132050486	60.82	8.19	0.00641025641025641		0		0	Single Protein		A0A090I4W1	2	20	20	2	20	2	2	30	100.0	Confident
171	A0A090I582	A0A090I582_METFO_50S_ribosomal_protein_L1_OS=Methanobacterium_formicicum_OX=2162_GN=rpl1p_PE=3_SV=1			23.486771255250797	84.43	16.04	0.05586592178770951		0		0	Single Protein		A0A090I582	3	39	39	3	39	3	14	66	100.0	Confident
172	A0A090I4W2	A0A090I4W2_METFO_Putative_cysteine_desulfurase_OS=Methanobacterium_formicicum_OX=2162_GN=iscS3_PE=4_SV=1			42.814838130043796	80.15	2.84	0.0029411764705882353		0		0	Single Protein		A0A090I4W2	1	24	24	1	24	1	1	34	100.0	Doubtful
173	A0A090I4V6	A0A090I4V6_METFO_3H_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_0534_PE=4_SV=1			36.67239487120721	91.85	4.08	0.006269592476489028		0		0	Single Protein		A0A090I4V6	1	43	43	1	43	1	2	55	100.0	Doubtful
174	A0A090I4V7	A0A090I4V7_METFO_Cysteine_desulfurase_IscS_OS=Methanobacterium_formicicum_OX=2162_GN=iscS1_PE=3_SV=1			42.09035635590923	75.06	2.83	0.003125		0		0	Single Protein		A0A090I4V7	1	21	19	1	21	1	2	26	100.0	Doubtful
175	A0A090I579	A0A090I579_METFO_PK_C_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_1810_PE=4_SV=1			19.9004209157602	83.96	33.16	0.0445632798573975		0		0	Single Protein		A0A090I579	4	12	12	4	12	4	14	25	100.0	Confident
176	A0A090I4T1	A0A090I4T1_METFO_Aspartate-semialdehyde_dehydrogenase_OS=Methanobacterium_formicicum_OX=2162_GN=asd_PE=3_SV=1			38.25504187691318	62.93	3.45	0.012048192771084338		0		0	Single Protein		A0A090I4T1	1	34	34	1	34	1	3	43	100.0	Doubtful
177	A0A090I552	A0A090I552_METFO_Exosome_complex_component_Rrp42_OS=Methanobacterium_formicicum_OX=2162_GN=rrp42_PE=3_SV=1			28.90522075613332	68.28	26.87	0.08825136612021857		0		0	Single Protein		A0A090I552	6	18	18	6	18	6	33	54	100.0	Confident
178	A0A090I4T3	A0A090I4T3_METFO_Orotate_phosphoribosyltransferase_OS=Methanobacterium_formicicum_OX=2162_GN=pyrE_PE=3_SV=1			19.209264990088805	84.66	50.0	0.024810606060606064		0		0	Single Protein		A0A090I4T3	6	18	18	6	18	6	11	29	100.0	Confident
179	A0A090I549	A0A090I549_METFO_Beta-ribofuranosylaminobenzene_5'-phosphate_synthase_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_2194_PE=3_SV=1			35.410291455399275	79.03	13.68	0.007051282051282051		0		0	Single Protein		A0A090I549	3	20	20	3	20	3	3	30	100.0	Confident
180	A0A090I4S4	A0A090I4S4_METFO_Family_2_glycosyl_transferase_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1980_PE=4_SV=1			40.72135152723474	47.04	2.96	0.004310344827586207		0		0	Single Protein		A0A090I4S4	1	25	25	1	25	1	1	35	100.0	Doubtful
181	A0A090I560	A0A090I560_METFO_Putative_hydrogenase_nickel_incorporation_protein_HypB_OS=Methanobacterium_formicicum_OX=2162_GN=hypB_PE=4_SV=1			23.880300179084863	79.36	15.14	0.024084778420038536		0		0	Single Protein		A0A090I560	3	22	22	3	22	3	8	28	100.0	Confident
