	Main Accession	Description	Gene Name	Chromosome	MW [kDa]	Possible Coverage [%]	Coverage [%]	Spectrum Counting	Confidently Localized Modification Sites	# Confidently Localized Modification Sites	Ambiguously Localized Modification Sites	#Ambiguously Localized Modification Sites	Protein Inference	Secondary Accessions	Protein Group	#Validated Peptides	#Peptides	#Unique	#Validated Unique	#Unique to Group	#Validated Unique to Group	#Validated PSMs	#PSMs	Confidence [%]	Validation
533	A0A090I418	A0A090I418_METFO_Methanogenesis_marker_protein_9_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_2104_PE=4_SV=1			17.671588704983357	79.75	0.0	0.0					Single Protein		A0A090I418	0	25	25	0	0	0	0	27	0.0	Not Validated
534	A0A090JY79	A0A090JY79_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_2206_PE=4_SV=1			44.740034756514504	92.63	0.0	0.0					Single Protein		A0A090JY79	0	112	112	0	0	0	0	153	0.0	Not Validated
535	A0A090JXV9	A0A090JXV9_METFO_CTP_synthase_OS=Methanobacterium_formicicum_OX=2162_GN=pyrG_PE=3_SV=1			60.32849173939563	75.42	1.49	14.541436947438529					Single Protein		A0A090JXV9	1	40	40	1	0	0	1	59	63.1578947368421	Not Validated
536	A0A090JY74	A0A090JY74_METFO_UDP-N-acetylglucosamine_2-epimerase_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_2201_PE=4_SV=1			49.20448521373841	78.41	10.23	56.26496561187821					Single Protein		A0A090JY74	4	32	31	4	32	4	6	42	100.0	Confident
537	A0A090I412	A0A090I412_METFO_ArsR_family_transcriptional_regulator_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1567_PE=4_SV=1			29.1930771584542	87.16	0.0	0.0					Single Protein		A0A090I412	0	19	19	0	0	0	0	22	0.0	Not Validated
538	A0A090I413	A0A090I413_METFO_CRISPR-associated_endoribonuclease_Cas2_OS=Methanobacterium_formicicum_OX=2162_GN=cas2_PE=3_SV=1			10.02561083250505	100.0	0.0	0.0					Single Protein		A0A090I413	0	13	13	0	0	0	0	16	0.0	Not Validated
539	A0A090JXV6	A0A090JXV6_METFO_Allosteric_regulator_of_homoserine_dehydrogenase_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_1374_PE=4_SV=1			17.921520214490418	100.0	0.0	0.0					Single Protein		A0A090JXV6	0	13	13	0	0	0	0	13	0.0	Not Validated
540	A0A090I3P4	A0A090I3P4_METFO_Alanine_dehydrogenase_OS=Methanobacterium_formicicum_OX=2162_GN=ala_PE=3_SV=1			35.68042938017645	90.21	10.7	39.13043174048006					Single Protein		A0A090I3P4	3	27	27	3	27	3	3	38	100.0	Confident
541	A0A089ZH78	A0A089ZH78_METFO_V-type_ATP_synthase_subunit_C_OS=Methanobacterium_formicicum_OX=2162_GN=ahaC_PE=3_SV=1			42.916508076116905	61.56	5.71	66.41816664811059					Single Protein		A0A089ZH78	2	27	26	2	27	2	3	35	100.0	Confident
542	A0A089ZH79	A0A089ZH79_METFO_50S_ribosomal_protein_L12_OS=Methanobacterium_formicicum_OX=2162_GN=rpl12_PE=3_SV=1			10.444904809440082	54.46	0.0	0.0					Single Protein		A0A089ZH79	0	2	2	0	0	0	0	2	0.0	Not Validated
543	A0A089ZH76	A0A089ZH76_METFO_Protein_translocase_subunit_SecE_OS=Methanobacterium_formicicum_OX=2162_GN=secE_PE=3_SV=1			6.825795538678063	54.84	0.0	0.0					Single Protein		A0A089ZH76	0	34	34	0	0	0	0	45	0.0	Not Validated
544	A0A089ZH72	A0A089ZH72_METFO_Putative_HTH-type_transcriptional_regulatory_protein_BRM9_0825_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_0825_PE=3_SV=1			35.974718732755335	100.0	0.0	0.0					Single Protein		A0A089ZH72	0	26	26	0	0	0	0	30	0.0	Not Validated
545	K1HB_HUMAN				46.18453981219836	82.43	0.0	0.0					Single Protein		K1HB_HUMAN	0	34	0	0	0	0	0	57	0.0	Not Validated
546	KRHB4_HUMAN				64.85455456800703	85.5	0.0	0.0					Single Protein		KRHB4_HUMAN	0	48	48	0	0	0	0	58	0.0	Not Validated
547	A0A090JY49	A0A090JY49_METFO_TetR_family_transcriptional_regulator_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_1482_PE=4_SV=1			22.655449388129618	82.05	0.0	0.0					Single Protein		A0A090JY49	0	19	19	0	0	0	0	29	0.0	Not Validated
548	A0A090I3M6	A0A090I3M6_METFO_UPF0104_membrane_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1546_PE=3_SV=1			37.42660097871734	71.86	0.0	0.0					Single Protein		A0A090I3M6	0	12	12	0	0	0	0	17	0.0	Not Validated
549	A0A090I3M8	A0A090I3M8_METFO_Imidazoleglycerol-phosphate_dehydratase_OS=Methanobacterium_formicicum_OX=2162_GN=hisB_PE=3_SV=1			21.29587666465787	64.06	17.71	76.78588046635224					Single Protein		A0A090I3M8	2	6	6	2	6	2	2	10	100.0	Confident
550	A0A090I3M2	A0A090I3M2_METFO_Cell_division_ATPase_MinD1_OS=Methanobacterium_formicicum_OX=2162_GN=soj_PE=4_SV=1			28.487721859893416	50.57	3.45	39.10833663503654					Single Protein		A0A090I3M2	1	12	12	1	12	1	1	18	100.0	Doubtful
551	A0A090I3M3	A0A090I3M3_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1360_PE=4_SV=1			43.1215427595925	40.72	0.0	0.0					Single Protein		A0A090I3M3	0	5	5	0	0	0	0	5	0.0	Not Validated
552	A0A090I3M5	A0A090I3M5_METFO_Putative_membrane_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1365_PE=4_SV=1			47.102191311149674	20.09	0.0	0.0					Single Protein		A0A090I3M5	0	6	6	0	0	0	0	7	0.0	Not Validated
553	A0A090JY43	A0A090JY43_METFO_Radical_SAM_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_1477_PE=4_SV=1			53.796970449395324	94.36	0.0	0.0					Single Protein		A0A090JY43	0	50	50	0	0	0	0	69	0.0	Not Validated
554	A0A090JXS3	A0A090JXS3_METFO_MOSC_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_2032_PE=4_SV=1			17.353949273759547	81.13	0.0	0.0					Single Protein		A0A090JXS3	0	11	11	0	0	0	0	16	0.0	Not Validated
555	A0A090I3M1	A0A090I3M1_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1535_PE=4_SV=1			11.240007141530114	100.0	0.0	0.0					Single Protein		A0A090I3M1	0	25	25	0	0	0	0	30	0.0	Not Validated
556	A0A089ZH64	A0A089ZH64_METFO_HTH_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_1787_PE=4_SV=1			17.931554881803834	100.0	0.0	0.0					Single Protein		A0A089ZH64	0	59	59	0	0	0	0	67	0.0	Not Validated
557	PEPB_PIG				7.7939807091469415	53.73	0.0	0.0					Single Protein		PEPB_PIG	0	15	15	0	0	0	0	22	0.0	Not Validated
558	A0A090I3N8	A0A090I3N8_METFO_ABC_transporter_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_0072_PE=4_SV=1			43.6618623939882	37.53	0.0	0.0					Single Protein		A0A090I3N8	0	34	34	0	0	0	0	47	0.0	Not Validated
559	A0A090JY59	A0A090JY59_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_2184_PE=4_SV=1			9.047627385249232	100.0	0.0	0.0					Single Protein		A0A090JY59	0	6	6	0	0	0	0	9	0.0	Not Validated
560	A0A090I3N5	A0A090I3N5_METFO_2-isopropylmalate_synthase_LeuA_OS=Methanobacterium_formicicum_OX=2162_GN=leuA_PE=3_SV=1			55.19356672269216	74.17	3.33	14.44138118862588					Single Protein		A0A090I3N5	1	45	45	1	45	1	1	61	100.0	Doubtful
561	KRHB5_HUMAN				55.766472822378276	87.38	0.0	0.0					Single Protein		KRHB5_HUMAN	0	68	0	0	0	0	0	104	0.0	Not Validated
562	A0A090JXT7	A0A090JXT7_METFO_CoB-CoM_heterodisulfide_reductase_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_2048_PE=4_SV=1			37.01043898473101	100.0	0.0	0.0					Single Protein		A0A090JXT7	0	23	23	0	0	0	0	32	0.0	Not Validated
563	A0A090I3N6	A0A090I3N6_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1561_PE=4_SV=1			11.1060364013727	100.0	0.0	0.0					Single Protein		A0A090I3N6	0	8	8	0	0	0	0	11	0.0	Not Validated
564	A0A090JXT2	A0A090JXT2_METFO_O-acetylhomoserine_(Thiol)-lyase_OS=Methanobacterium_formicicum_OX=2162_GN=cysD_PE=3_SV=1			49.9594236708244	63.64	21.86	58.62428178403291					Single Protein		A0A090JXT2	6	19	19	6	19	6	9	31	100.0	Confident
565	A0A090I3N0	A0A090I3N0_METFO_FMN_red_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1375_PE=4_SV=1			21.80511856684442	85.94	0.0	0.0					Single Protein		A0A090I3N0	0	10	10	0	0	0	0	12	0.0	Not Validated
566	A0A089ZGU9	A0A089ZGU9_METFO_4Fe-4S_ferredoxin_iron-sulfur_binding_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_1598_PE=4_SV=1			6.126774102481042	100.0	0.0	0.0					Single Protein		A0A089ZGU9	0	9	9	0	0	0	0	12	0.0	Not Validated
567	A0A090I3N1	A0A090I3N1_METFO_Ketoisovalerate_oxidoreductase_subunit_VorB_OS=Methanobacterium_formicicum_OX=2162_GN=vorB_PE=4_SV=1			38.82544964088585	79.6	0.0	0.0					Single Protein		A0A090I3N1	0	12	12	0	0	0	1	13	70.58823529411764	Not Validated
568	A0A090JY53	A0A090JY53_METFO_Cyclophil_like_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_2179_PE=4_SV=1			13.384744035662827	43.7	0.0	0.0					Single Protein		A0A090JY53	0	5	5	0	0	0	0	5	0.0	Not Validated
569	A0A089ZGP2	A0A089ZGP2_METFO_Putative_membrane_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_0520_PE=4_SV=1			11.215146582791222	41.0	0.0	0.0					Single Protein		A0A089ZGP2	0	3	3	0	0	0	0	5	0.0	Not Validated
570	A0A089ZH11	A0A089ZH11_METFO_Thiamine_thiazole_synthase_OS=Methanobacterium_formicicum_OX=2162_GN=thi4_PE=3_SV=1			27.727822515912738	61.24	0.0	0.0					Single Protein		A0A089ZH11	0	24	24	0	0	0	0	31	0.0	Not Validated
571	A0A090I3K8	A0A090I3K8_METFO_Probable_cobalamin_biosynthesis_protein_CobD_OS=Methanobacterium_formicicum_OX=2162_GN=cobD_PE=3_SV=1			37.93239423326357	44.19	0.0	0.0					Single Protein		A0A090I3K8	0	10	10	0	0	0	0	10	0.0	Not Validated
572	A0A090I3K9	A0A090I3K9_METFO_Nitrogenase_beta_subunit_NifK_OS=Methanobacterium_formicicum_OX=2162_GN=nifK_PE=3_SV=1			50.76393336479995	78.79	0.0	0.0					Single Protein		A0A090I3K9	0	21	21	0	0	0	0	27	0.0	Not Validated
573	K1HA_HUMAN				45.90637611800155	89.11	0.0	0.0					Related Proteins	K1HB_HUMAN	K1HA_HUMAN, K1HB_HUMAN	0	16	0	0	0	0	0	32	0.0	Not Validated
574	A0A090I3K4	A0A090I3K4_METFO_Diaminopimelate_epimerase_OS=Methanobacterium_formicicum_OX=2162_GN=dapF_PE=3_SV=1			31.756884461898792	86.55	3.1	25.08542708462503					Single Protein		A0A090I3K4	1	22	22	1	22	1	1	33	100.0	Doubtful
575	A0A090JXQ7	A0A090JXQ7_METFO_Energy-converting_hydrogenase_A_subunit_N_EhaN_OS=Methanobacterium_formicicum_OX=2162_GN=ehaN_PE=4_SV=1			16.043292882882437	55.03	0.0	0.0					Single Protein		A0A090JXQ7	0	6	6	0	0	0	0	7	0.0	Not Validated
576	A0A090I3K5	A0A090I3K5_METFO_DNA_polymerase_II_small_subunit_OS=Methanobacterium_formicicum_OX=2162_GN=polB_PE=3_SV=1			55.306974083749836	81.93	2.87	13.80798727684404					Single Protein		A0A090I3K5	1	68	68	1	68	1	1	93	100.0	Doubtful
577	A0A090I3K6	A0A090I3K6_METFO_Trimethylamine-N-oxide_reductase_(Cytochrome_c)_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1505_PE=4_SV=1			72.59276678051488	62.06	0.0	0.0					Single Protein		A0A090I3K6	0	32	32	0	0	0	0	40	0.0	Not Validated
578	A0A090I3K0	A0A090I3K0_METFO_GAF_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_2371_PE=4_SV=1			19.286574873338612	72.09	0.0	0.0					Single Protein		A0A090I3K0	0	21	21	0	0	0	0	27	0.0	Not Validated
579	A0A090JXQ3	A0A090JXQ3_METFO_Energy-converting_hydrogenase_A_subunit_I_EhaI_OS=Methanobacterium_formicicum_OX=2162_GN=ehaI_PE=4_SV=1			8.068420139729486	32.39	0.0	0.0					Single Protein		A0A090JXQ3	0	2	2	0	0	0	0	3	0.0	Not Validated
580	A0A090JY25	A0A090JY25_METFO_TetR_family_transcriptional_regulator_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_1458_PE=4_SV=1			24.04009175165203	100.0	0.0	0.0					Single Protein		A0A090JY25	0	29	29	0	0	0	0	42	0.0	Not Validated
581	A0A090I3K2	A0A090I3K2_METFO_TrmB_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1500_PE=4_SV=1			31.07208778119714	79.34	0.0	0.0					Single Protein		A0A090I3K2	0	31	31	0	0	0	0	36	0.0	Not Validated
582	KRHB1_HUMAN				54.935785380608806	78.61	1.78	5.286685304988147					Single Protein		KRHB1_HUMAN	1	61	0	0	0	0	1	92	0.0	Not Validated
583	A0A090I3L9	A0A090I3L9_METFO_Dihydroxy-acid_dehydratase_OS=Methanobacterium_formicicum_OX=2162_GN=ilvD_PE=3_SV=1			58.687614446657	55.35	4.54	24.279340096044535					Single Protein		A0A090I3L9	2	54	54	2	54	2	2	76	100.0	Confident
584	A0A090I3L5	A0A090I3L5_METFO_UPF0285_protein_DSM1535_1340_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1340_PE=3_SV=1			35.39394182814629	54.35	0.0	0.0					Single Protein		A0A090I3L5	0	8	8	0	0	0	0	10	0.0	Not Validated
585	A0A090JXR7	A0A090JXR7_METFO_Cystathionine_beta-lyase_OS=Methanobacterium_formicicum_OX=2162_GN=metC_PE=4_SV=1			41.86997724701895	66.75	0.0	0.0					Single Protein		A0A090JXR7	0	19	19	0	0	0	0	23	0.0	Not Validated
586	A0A090I3L6	A0A090I3L6_METFO_Type_11_methyltransferase_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1525_PE=4_SV=1			32.550338583855115	90.04	10.68	33.61090141409724					Single Protein		A0A090I3L6	2	59	59	2	59	2	2	85	100.0	Confident
587	A0A090JY39	A0A090JY39_METFO_UPF0305_protein_DSM1535_2164_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_2164_PE=3_SV=1			20.40600755100672	81.71	0.0	0.0					Single Protein		A0A090JY39	0	27	27	0	0	0	0	34	0.0	Not Validated
588	A0A090I3L1	A0A090I3L1_METFO_Acetyl-CoA_synthetase_AcsA1_OS=Methanobacterium_formicicum_OX=2162_GN=acsA3_PE=4_SV=1			71.60453531820211	75.91	4.09	22.860526653364204					Single Protein		A0A090I3L1	3	95	83	2	83	2	4	129	100.0	Confident
589	A0A090I3L2	A0A090I3L2_METFO_Dinitrogenase_iron-molybdenum_cofactor_biosynthesis_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_0199_PE=4_SV=1			13.480153586752865	100.0	0.0	0.0					Single Protein		A0A090I3L2	0	31	31	0	0	0	0	55	0.0	Not Validated
590	A0A090I3L3	A0A090I3L3_METFO_Cyclase_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1333_PE=4_SV=1			27.64993965308513	68.31	0.0	0.0					Single Protein		A0A090I3L3	0	17	17	0	0	0	0	26	0.0	Not Validated
591	A0A090I3L4	A0A090I3L4_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1520_PE=4_SV=1			27.037968314892993	72.47	19.43	184.15075339406428					Single Protein		A0A090I3L4	4	22	22	4	22	4	8	50	100.0	Confident
592	A0A089ZH08	A0A089ZH08_METFO_DNA-binding_protein_BRM9_0708_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_0708_PE=3_SV=1			13.660235269809746	76.72	0.0	0.0					Single Protein		A0A089ZH08	0	40	40	0	0	0	0	61	77.77777777777779	Not Validated
593	A0A090JXR2	A0A090JXR2_METFO_Formylmethanofuran-tetrahydromethanopterin_formyltransferase-like_protein_OS=Methanobacterium_formicicum_OX=2162_GN=ehaS_PE=3_SV=1			33.805911684011	86.56	9.18	59.62539960455381					Single Protein		A0A090JXR2	2	25	25	2	25	2	3	38	100.0	Confident
594	A0A090I3L0	A0A090I3L0_METFO_Putative_membrane_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1323_PE=4_SV=1			64.30049579477202	50.62	0.0	0.0					Single Protein		A0A090I3L0	0	16	16	0	0	0	0	23	0.0	Not Validated
595	A0A090JY31	A0A090JY31_METFO_Aspartokinase_OS=Methanobacterium_formicicum_OX=2162_GN=ask_PE=3_SV=1			44.34133571494647	91.38	11.33	43.84315097607084					Single Protein		A0A090JY31	4	24	24	4	24	4	5	32	100.0	Confident
596	KRB2C_SHEEP				15.46412899918347	21.85	0.0	0.0					Single Protein		KRB2C_SHEEP	0	3	3	0	0	0	0	5	0.0	Not Validated
597	A0A089ZH34	A0A089ZH34_METFO_TPR_repeat-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_1725_PE=4_SV=1			34.695497293206294	100.0	0.0	0.0					Single Protein		A0A089ZH34	0	34	34	0	0	0	0	39	0.0	Not Validated
598	FABPH_HUMAN				14.717686408145914	100.0	0.0	0.0					Single Protein		FABPH_HUMAN	0	11	11	0	0	0	0	14	0.0	Not Validated
599	A0A089ZH31	A0A089ZH31_METFO_Cobalamin_biosynthesis_protein_CbiM3_OS=Methanobacterium_formicicum_OX=2162_GN=cbiM3_PE=4_SV=1			22.761515405156125	16.82	0.0	0.0					Single Protein		A0A089ZH31	0	3	3	0	0	0	0	4	0.0	Not Validated
600	A0A090I3I6	A0A090I3I6_METFO_Putative_lipoprotein_MJ0085_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1272_PE=4_SV=1			38.226221399283666	90.86	30.57	114.86434123999635					Single Protein		A0A090I3I6	8	22	22	8	22	8	13	38	100.0	Confident
601	A0A090JY09	A0A090JY09_METFO_PINc_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_2134_PE=4_SV=1			14.563520669875604	77.52	0.0	0.0					Single Protein		A0A090JY09	0	13	13	0	0	0	0	17	0.0	Not Validated
602	A0A090I3I7	A0A090I3I7_METFO_Putative_sugar_kinase_MTH_1544_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1480_PE=3_SV=1			33.52470791590734	69.08	17.43	58.95545129439029					Single Protein		A0A090I3I7	3	10	10	3	10	3	4	20	100.0	Confident
603	A0A090I3I8	A0A090I3I8_METFO_Flavin_Reduct_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1278_PE=4_SV=1			23.50749980538026	87.02	0.0	0.0					Single Protein		A0A090I3I8	0	16	16	0	0	0	0	18	0.0	Not Validated
604	A0A090I3I2	A0A090I3I2_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1262_PE=4_SV=1			37.750826207013134	61.85	0.0	0.0					Single Protein		A0A090I3I2	0	53	53	0	0	0	0	73	0.0	Not Validated
605	A0A090I3I3	A0A090I3I3_METFO_CMP/dCMP-type_deaminase_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1475_PE=4_SV=1			16.90736117078604	100.0	0.0	0.0					Single Protein		A0A090I3I3	0	13	13	0	0	0	0	13	0.0	Not Validated
606	A0A090I3I4	A0A090I3I4_METFO_Putative_secreted_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1267_PE=4_SV=1			19.96716144908854	100.0	6.78	71.14623952814557					Single Protein		A0A090I3I4	1	19	19	1	19	1	2	32	100.0	Doubtful
607	A0A090JY19	A0A090JY19_METFO_Rhodanese_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_1453_PE=4_SV=1			13.323543947637658	100.0	0.0	0.0					Single Protein		A0A090JY19	0	23	23	0	0	0	1	27	0.0	Not Validated
608	A0A090I3J9	A0A090I3J9_METFO_Tungsten-containing_formylmethanofuran_dehydrogenase_2_subunit_B_OS=Methanobacterium_formicicum_OX=2162_GN=fwdB_PE=4_SV=1			50.43662325787059	75.39	6.43	64.81631674659732					Single Protein		A0A090I3J9	2	60	60	2	60	2	5	81	100.0	Confident
609	A0A090I3J5	A0A090I3J5_METFO_Molybdopterin-guanine_dinucleotide_biosynthesis_protein_B_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1490_PE=4_SV=1			26.183232351027584	85.04	0.0	0.0					Single Protein		A0A090I3J5	0	13	13	0	0	0	0	16	0.0	Not Validated
610	A0A090I3J6	A0A090I3J6_METFO_Putative_membrane_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1293_PE=4_SV=1			24.85275096754572	27.16	0.0	0.0					Single Protein		A0A090I3J6	0	2	2	0	0	0	0	3	0.0	Not Validated
611	A0A090JXP7	A0A090JXP7_METFO_Energy-converting_hydrogenase_A_subunit_D_EhaD_OS=Methanobacterium_formicicum_OX=2162_GN=ehaD_PE=4_SV=1			10.167658285401709	67.37	0.0	0.0					Single Protein		A0A090JXP7	0	1	1	0	0	0	0	1	0.0	Not Validated
612	A0A090I3J0	A0A090I3J0_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1283_PE=4_SV=1			19.22777026656245	100.0	0.0	0.0					Single Protein		A0A090I3J0	0	125	125	0	0	0	1	214	64.70588235294117	Not Validated
613	A0A090JXP1	A0A090JXP1_METFO_Amine_oxidase_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_2002_PE=4_SV=1			62.07143124958076	94.64	0.0	0.0					Single Protein		A0A090JXP1	0	42	42	0	0	0	0	58	0.0	Not Validated
614	A0A090I3J1	A0A090I3J1_METFO_Formate_dehydrogenase_beta_subunit_FdhB_OS=Methanobacterium_formicicum_OX=2162_GN=fdhB_PE=4_SV=1			43.89339025701365	91.98	13.53	45.75071533690015					Single Protein		A0A090I3J1	4	52	52	4	52	4	7	81	100.0	Confident
615	A0A090JY14	A0A090JY14_METFO_Phenylacetic_acid_degradation-like_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_2139_PE=3_SV=1			14.884534417914937	61.87	6.47	219.64333249677497					Single Protein		A0A090JY14	1	10	10	1	10	1	3	23	100.0	Doubtful
616	A0A090I3J2	A0A090I3J2_METFO_Peptidase_C39_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1288_PE=4_SV=1			250.13141089915703	36.2	12.11	56.116835337859364					Single Protein		A0A090I3J2	21	52	51	20	52	21	51	120	100.0	Confident
617	A0A089ZH28	A0A089ZH28_METFO_Cache_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_0743_PE=4_SV=1			17.207810116119244	81.82	0.0	0.0					Single Protein		A0A089ZH28	0	3	3	0	0	0	0	3	0.0	Not Validated
618	A0A090I4Z6	A0A090I4Z6_METFO_Aminotransferase_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_0604_PE=3_SV=1			44.16391571445124	70.41	4.34	20.71198091526606					Single Protein		A0A090I4Z6	1	43	43	1	43	1	1	62	100.0	Doubtful
619	A0A090I4Z7	A0A090I4Z7_METFO_PNP_UDP_1_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_2243_PE=4_SV=1			42.275671201241394	89.28	0.0	0.0					Single Protein		A0A090I4Z7	0	33	33	0	0	0	0	37	0.0	Not Validated
620	A0A089ZHN0	A0A089ZHN0_METFO_Probable_cobalt-precorrin-6B_C(15)-methyltransferase_(decarboxylating)_OS=Methanobacterium_formicicum_OX=2162_GN=cbiT_PE=3_SV=1			20.139561208450793	82.98	7.98	40.36180896308258					Single Protein		A0A089ZHN0	1	17	17	1	17	1	1	20	100.0	Doubtful
621	A0A090I4Z8	A0A090I4Z8_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_2122_PE=4_SV=1			26.877687953562422	66.67	7.84	55.55684292565485					Single Protein		A0A090I4Z8	2	15	15	2	15	2	2	20	100.0	Confident
622	A0A090I4Z9	A0A090I4Z9_METFO_Putative_membrane_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_2248_PE=4_SV=1			31.358458583614627	37.33	0.0	0.0					Single Protein		A0A090I4Z9	0	4	4	0	0	0	0	6	0.0	Not Validated
623	A0A090I4Z2	A0A090I4Z2_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_2233_PE=4_SV=1			30.164805244029303	70.19	0.0	0.0					Single Protein		A0A090I4Z2	0	33	33	0	0	0	0	48	0.0	Not Validated
624	A0A090I4Z3	A0A090I4Z3_METFO_HhH-GPD_family_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_2112_PE=4_SV=1			26.82622654635252	100.0	0.0	0.0					Single Protein		A0A090I4Z3	0	28	28	0	0	0	0	34	0.0	Not Validated
625	A0A090I4Z4	A0A090I4Z4_METFO_Orotidine_5'-phosphate_decarboxylase_OS=Methanobacterium_formicicum_OX=2162_GN=pyrF_PE=3_SV=1			23.511108353525643	84.72	4.17	68.81357593705883					Single Protein		A0A090I4Z4	1	14	14	1	14	1	2	18	100.0	Doubtful
626	A0A090I4Z5	A0A090I4Z5_METFO_Oxidoreductase_molybdopterin_binding_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_2117_PE=4_SV=1			25.12975666707173	53.85	0.0	0.0					Single Protein		A0A090I4Z5	0	4	4	0	0	0	0	7	0.0	Not Validated
627	A0A090I4Z0	A0A090I4Z0_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_2228_PE=4_SV=1			44.303965356676635	24.02	0.0	0.0					Single Protein		A0A090I4Z0	0	11	11	0	0	0	0	18	0.0	Not Validated
628	A0A090I4Z1	A0A090I4Z1_METFO_tRNA_methyl_transferase-like_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_0599_PE=4_SV=1			40.613427221558716	67.22	0.0	0.0					Single Protein		A0A090I4Z1	0	39	39	0	0	0	0	53	0.0	Not Validated
629	A0A089ZHN5	A0A089ZHN5_METFO_Probable_transcription_termination_protein_NusA_OS=Methanobacterium_formicicum_OX=2162_GN=nusA_PE=3_SV=1			15.824478801048894	100.0	13.29	198.13978945513267					Single Protein		A0A089ZHN5	2	21	21	2	21	2	5	31	100.0	Confident
630	A0A090I4Y9	A0A090I4Y9_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_2106_PE=4_SV=1			36.50302349259862	100.0	5.92	29.42262709458356					Single Protein		A0A090I4Y9	2	71	71	2	71	2	2	125	100.0	Doubtful
