	Main Accession	Description	Gene Name	Chromosome	MW [kDa]	Possible Coverage [%]	Coverage [%]	Spectrum Counting	Confidently Localized Modification Sites	# Confidently Localized Modification Sites	Ambiguously Localized Modification Sites	#Ambiguously Localized Modification Sites	Protein Inference	Secondary Accessions	Protein Group	#Validated Peptides	#Peptides	#Unique	#Validated Unique	#Unique to Group	#Validated Unique to Group	#Validated PSMs	#PSMs	Confidence [%]	Validation
304	A0A090I475	A0A090I475_METFO_Putative_membrane_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1653_PE=4_SV=1			35.97268979442576	32.23	0.0	0.0					Single Protein		A0A090I475	0	5	5	0	0	0	0	6	0.0	Not Validated
305	A0A090I476	A0A090I476_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1798_PE=4_SV=1			25.5509749114907	62.83	0.0	0.0					Single Protein		A0A090I476	0	11	11	0	0	0	0	13	0.0	Not Validated
306	A0A090I470	A0A090I470_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1783_PE=4_SV=1			8.039967069589045	100.0	0.0	0.0					Single Protein		A0A090I470	0	9	9	0	0	0	0	10	0.0	Not Validated
307	A0A090I3V1	A0A090I3V1_METFO_Formate_dehydrogenase_OS=Methanobacterium_formicicum_OX=2162_GN=fdhA_PE=4_SV=1			75.66813409828335	73.68	17.25	85.84176831355009	Oxidation of M(M510)	Oxidation of M(1)			Single Protein		A0A090I3V1	10	51	51	10	51	10	36	96	100.0	Confident
308	A0A090I471	A0A090I471_METFO_GDP-mannose_4,6-dehydratase_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1648_PE=4_SV=1			46.0954035172292	90.75	15.33	66.80895932463243					Single Protein		A0A090I471	4	23	23	4	23	4	7	31	100.0	Confident
309	A0A090I472	A0A090I472_METFO_Putative_secreted_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1788_PE=4_SV=1			16.959352680110634	76.32	0.0	0.0					Single Protein		A0A090I472	0	7	7	0	0	0	0	9	0.0	Not Validated
310	A0A089ZGN8	A0A089ZGN8_METFO_PRC-barrel_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_0515_PE=4_SV=1			9.494966413507226	100.0	0.0	0.0					Single Protein		A0A089ZGN8	0	1	1	0	0	0	0	1	0.0	Not Validated
311	A0A090I466	A0A090I466_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1643_PE=4_SV=1			10.166274487092062	100.0	0.0	0.0					Single Protein		A0A090I466	0	11	11	0	0	0	0	14	0.0	Not Validated
312	A0A090I467	A0A090I467_METFO_RNA-metabolising_metallo-beta-lactamase_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1778_PE=4_SV=1			58.02531704153989	75.5	0.0	0.0					Single Protein		A0A090I467	0	33	33	0	0	0	0	44	0.0	Not Validated
313	A0A090I3U7	A0A090I3U7_METFO_LysR_family_transcriptional_regulator_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1481_PE=4_SV=1			33.34104763682511	89.73	0.0	0.0					Single Protein		A0A090I3U7	0	15	15	0	0	0	0	16	0.0	Not Validated
314	A0A090I3U8	A0A090I3U8_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1642_PE=4_SV=1			16.528875440412932	100.0	0.0	0.0					Single Protein		A0A090I3U8	0	28	28	0	0	0	0	35	0.0	Not Validated
315	A0A090I3U9	A0A090I3U9_METFO_4-diphosphocytidyl-2C-methyl-D-erythritolsynthase_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_0014_PE=4_SV=1			24.98782138646062	69.2	0.0	0.0					Single Protein		A0A090I3U9	0	29	29	0	0	0	0	37	0.0	Not Validated
316	A0A090I3W4	A0A090I3W4_METFO_Major_facilitator_superfamily_permease_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1501_PE=4_SV=1			50.579106656215366	24.32	0.0	0.0					Single Protein		A0A090I3W4	0	5	5	0	0	0	0	5	0.0	Not Validated
317	A0A090I484	A0A090I484_METFO_HEPN_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1818_PE=4_SV=1			16.185408489642942	100.0	0.0	0.0					Single Protein		A0A090I484	0	18	18	0	0	0	0	20	0.0	Not Validated
318	A0A090I485	A0A090I485_METFO_zinc_ribbon_2_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1823_PE=4_SV=1			30.367016405268448	58.46	0.0	0.0					Single Protein		A0A090I485	0	7	7	0	0	0	0	8	0.0	Not Validated
319	A0A090I3W6	A0A090I3W6_METFO_Putative_membrane_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1662_PE=4_SV=1			17.796229130565273	33.77	0.0	0.0					Single Protein		A0A090I3W6	0	9	9	0	0	0	0	14	0.0	Not Validated
320	A0A090I486	A0A090I486_METFO_Prenyltransferase_OS=Methanobacterium_formicicum_OX=2162_GN=ubiA_PE=4_SV=1			30.252957690164013	87.92	0.0	0.0					Single Protein		A0A090I486	0	4	4	0	0	0	0	7	0.0	Not Validated
321	A0A090I487	A0A090I487_METFO_TPR_REGION_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_0160_PE=4_SV=1			4.05595300542854	100.0	0.0	0.0					Single Protein		A0A090I487	0	9	9	0	0	0	0	16	0.0	Not Validated
322	A0A090I3W7	A0A090I3W7_METFO_4Fe-4S_ferredoxin_iron-sulfur_binding_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_0190_PE=4_SV=1			6.696974831471342	100.0	0.0	0.0					Single Protein		A0A090I3W7	0	4	4	0	0	0	0	6	0.0	Not Validated
323	A0A090I480	A0A090I480_METFO_RING-type_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1808_PE=4_SV=1			26.51686678885775	88.56	0.0	0.0					Single Protein		A0A090I480	0	27	27	0	0	0	1	35	0.0	Not Validated
324	A0A090I481	A0A090I481_METFO_PDDEXK_1_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1813_PE=4_SV=1			45.85211478269528	78.68	0.0	0.0					Single Protein		A0A090I481	0	45	45	0	0	0	0	66	0.0	Not Validated
325	A0A090I3W1	A0A090I3W1_METFO_Nucleotidyltransferase_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_0999_PE=4_SV=1			32.946636870617006	89.36	0.0	0.0					Single Protein		A0A090I3W1	0	35	35	0	0	0	0	52	0.0	Not Validated
326	A0A090I482	A0A090I482_METFO_Putative_membrane_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1663_PE=4_SV=1			90.30709930383422	71.37	1.13	8.266853784232845	Oxidation of M(M346)	Oxidation of M(1)			Single Protein		A0A090I482	1	65	62	1	65	1	1	100	94.11764705882352	Doubtful
327	A0A090I3W2	A0A090I3W2_METFO_Putative_PAS/PAC_sensor_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_1846_PE=4_SV=1			18.238524296811338	100.0	0.0	0.0					Single Protein		A0A090I3W2	0	30	30	0	0	0	0	35	0.0	Not Validated
328	A0A090I483	A0A090I483_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_0154_PE=4_SV=1			15.08967524308923	100.0	0.0	0.0					Single Protein		A0A090I483	0	3	3	0	0	0	0	4	0.0	Not Validated
329	IGF2_HUMAN				20.127273327902294	77.22	0.0	0.0					Single Protein		IGF2_HUMAN	0	23	23	0	0	0	0	25	0.0	Not Validated
330	A0A090I3V7	A0A090I3V7_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_0124_PE=4_SV=1			60.18702050067167	89.94	0.0	0.0					Single Protein		A0A090I3V7	0	84	84	0	0	0	0	102	0.0	Not Validated
331	A0A090I477	A0A090I477_METFO_MarR_family_transcriptional_regulator_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_1960_PE=4_SV=1			17.762332920801462	100.0	0.0	0.0					Single Protein		A0A090I477	0	42	42	0	0	0	0	51	0.0	Not Validated
332	A0A090I3V8	A0A090I3V8_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_0024_PE=4_SV=1			26.1192229525902	73.39	0.0	0.0					Single Protein		A0A090I3V8	0	14	14	0	0	0	0	17	0.0	Not Validated
333	A0A090I478	A0A090I478_METFO_Putative_secreted_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1803_PE=4_SV=1			14.857632858645031	100.0	0.0	0.0					Single Protein		A0A090I478	0	7	7	0	0	0	0	7	0.0	Not Validated
334	A0A090I479	A0A090I479_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1658_PE=4_SV=1			9.888937564670806	63.22	0.0	0.0					Single Protein		A0A090I479	0	12	12	0	0	0	0	18	0.0	Not Validated
335	A0A090I3T1	A0A090I3T1_METFO_Elongation_factor_2_OS=Methanobacterium_formicicum_OX=2162_GN=fusA_PE=3_SV=1			80.1620668389784	95.58	46.69	144.60073266457155	Oxidation of M(M120, M176, M277, M632)	Oxidation of M(4)			Single Protein		A0A090I3T1	29	84	84	29	84	29	98	239	100.0	Confident
336	A0A090I454	A0A090I454_METFO_CoB-CoM_heterodisulfide_reductase_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1753_PE=4_SV=1			26.997378399843214	100.0	0.0	0.0					Single Protein		A0A090I454	0	35	35	0	0	0	0	50	0.0	Not Validated
337	A0A090JXZ5	A0A090JXZ5_METFO_Metallophosphoesterase_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_1420_PE=4_SV=1			29.961311926499636	86.72	0.0	0.0					Single Protein		A0A090JXZ5	0	28	28	0	0	0	0	38	0.0	Not Validated
338	A0A090JXZ1	A0A090JXZ1_METFO_Delta-aminolevulinic_acid_dehydratase_OS=Methanobacterium_formicicum_OX=2162_GN=hemB_PE=3_SV=1			36.52925036793041	78.9	15.29	31.42464291057742					Single Protein		A0A090JXZ1	3	51	51	3	51	3	3	117	100.0	Confident
339	A0A089ZGH3	A0A089ZGH3_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_0416_PE=4_SV=1			12.879401708397697	68.18	0.0	0.0					Single Protein		A0A089ZGH3	0	23	23	0	0	0	0	32	0.0	Not Validated
340	A0A090I3S9	A0A090I3S9_METFO_Putative_copper-exporting_P-type_ATPase_A_OS=Methanobacterium_formicicum_OX=2162_GN=copA_PE=3_SV=1			87.42818166604879	68.06	0.0	0.0					Single Protein		A0A090I3S9	0	15	15	0	0	0	0	18	0.0	Not Validated
341	A0A090I449	A0A090I449_METFO_Molybdopterin_biosynthesis_MoaE_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1743_PE=4_SV=1			16.20348759569856	81.51	6.16	33.57701571267176					Single Protein		A0A090I449	1	10	10	1	10	1	1	11	100.0	Doubtful
342	A0A090I445	A0A090I445_METFO_tRNA_(Guanine(10)-N2)-dimethyltransferase_OS=Methanobacterium_formicicum_OX=2162_GN=trmG10_PE=4_SV=1			38.85244780158598	100.0	0.0	0.0					Single Protein		A0A090I445	0	32	32	0	0	0	0	35	0.0	Not Validated
343	A0A090I3S6	A0A090I3S6_METFO_DNA-directed_RNA_polymerase_subunit_A''_OS=Methanobacterium_formicicum_OX=2162_GN=rpoA2_PE=3_SV=1			42.69348651441685	84.86	8.62	125.34147342741677					Single Protein		A0A090I3S6	3	38	38	3	38	3	12	68	100.0	Confident
344	A0A090I446	A0A090I446_METFO_DNA-(Apurinic_or_apyrimidinic_site)_lyase_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1738_PE=4_SV=1			17.539424255131625	100.0	0.0	0.0					Single Protein		A0A090I446	0	16	16	0	0	0	0	18	0.0	Not Validated
345	A0A090I462	A0A090I462_METFO_Nitroreductase_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_1946_PE=4_SV=1			28.991370295661138	76.19	0.0	0.0					Single Protein		A0A090I462	0	10	10	0	0	0	0	12	0.0	Not Validated
346	A0A090I3U2	A0A090I3U2_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1476_PE=4_SV=1			43.02723160260722	69.54	0.0	0.0					Single Protein		A0A090I3U2	0	25	25	0	0	0	0	32	0.0	Not Validated
347	K1H7_HUMAN				49.71517718694274	65.03	0.0	0.0					Single Protein		K1H7_HUMAN	0	23	17	0	0	0	0	30	0.0	Not Validated
348	A0A090I463	A0A090I463_METFO_Metallophosphoesterase_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1768_PE=4_SV=1			27.669157540086218	100.0	0.0	0.0					Single Protein		A0A090I463	0	12	12	0	0	0	0	15	0.0	Not Validated
349	A0A090I3U3	A0A090I3U3_METFO_Peptidase_U62_modulator_of_DNA_gyrase_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_0009_PE=4_SV=1			46.572105792814185	76.27	2.07	13.65527658509771					Single Protein		A0A090I3U3	1	18	18	1	18	1	1	24	100.0	Doubtful
350	A0A090I465	A0A090I465_METFO_Spore_coat_polysaccharide_biosynthesis_protein_SpsK_OS=Methanobacterium_formicicum_OX=2162_GN=spsK_PE=4_SV=1			31.44358746824261	74.55	21.15	123.73453146039857					Single Protein		A0A090I465	4	16	16	4	16	4	10	24	100.0	Confident
351	A0A090I3U0	A0A090I3U0_METFO_Carbonic_anhydrase_OS=Methanobacterium_formicicum_OX=2162_GN=cab_PE=4_SV=1			19.157831488669572	82.18	0.0	0.0					Single Protein		A0A090I3U0	0	37	37	0	0	0	0	49	0.0	Not Validated
352	A0A090I461	A0A090I461_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1638_PE=4_SV=1			6.157220491972823	100.0	0.0	0.0					Single Protein		A0A090I461	0	15	15	0	0	0	0	18	0.0	Not Validated
353	A0A089ZGG9	A0A089ZGG9_METFO_50S_ribosomal_protein_L4_OS=Methanobacterium_formicicum_OX=2162_GN=rpl4p_PE=3_SV=1			28.620400066660952	100.0	9.54	84.1988523787227					Single Protein		A0A089ZGG9	2	24	24	2	24	2	5	36	100.0	Confident
354	A0A089ZGG6	A0A089ZGG6_METFO_HTH_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_1370_PE=4_SV=1			14.375363735018695	100.0	0.0	0.0					Single Protein		A0A089ZGG6	0	17	17	0	0	0	0	19	0.0	Not Validated
355	A0A089ZGG4	A0A089ZGG4_METFO_50S_ribosomal_protein_L14_OS=Methanobacterium_formicicum_OX=2162_GN=rpl14p_PE=3_SV=1			14.109756941335823	100.0	45.45	524.2677925581331					Single Protein		A0A089ZGG4	6	16	16	6	16	6	28	40	100.0	Confident
356	A0A090I3T9	A0A090I3T9_METFO_TetR_family_transcriptional_regulator_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_2056_PE=4_SV=1			26.000003450226835	85.59	0.0	0.0					Single Protein		A0A090I3T9	0	61	61	0	0	0	0	103	64.70588235294117	Not Validated
357	A0A090I459	A0A090I459_METFO_Family_2_glycosyl_transferase_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1763_PE=4_SV=1			26.476813984334452	67.36	0.0	0.0					Single Protein		A0A090I459	0	13	13	0	0	0	0	16	0.0	Not Validated
358	A0A090I455	A0A090I455_METFO_Type_2_DNA_topoisomerase_6_subunit_A_OS=Methanobacterium_formicicum_OX=2162_GN=top6A_PE=3_SV=1			39.711346466284894	81.2	16.81	71.6702382171064					Single Protein		A0A090I455	3	40	40	3	40	3	6	59	100.0	Confident
359	A0A090I3T6	A0A090I3T6_METFO_Preprotein_translocase_subunit_SecG_OS=Methanobacterium_formicicum_OX=2162_GN=secG_PE=3_SV=1			5.9612014433391805	100.0	0.0	0.0					Single Protein		A0A090I3T6	0	2	2	0	0	0	0	2	0.0	Not Validated
360	A0A090I3T8	A0A090I3T8_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_0004_PE=4_SV=1			31.911202975823628	88.48	0.0	0.0					Single Protein		A0A090I3T8	0	75	75	0	0	0	0	119	52.94117647058824	Not Validated
361	A0A090I458	A0A090I458_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1758_PE=4_SV=1			26.296259177250363	65.35	0.0	0.0					Single Protein		A0A090I458	0	30	30	0	0	0	0	39	0.0	Not Validated
362	A0A090JXZ9	A0A090JXZ9_METFO_Activator_of_Hsp90_ATPase_1_family_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_2124_PE=3_SV=1			30.607030033195976	62.73	0.0	0.0					Single Protein		A0A090JXZ9	0	17	17	0	0	0	0	21	0.0	Not Validated
363	A0A090I431	A0A090I431_METFO_2-oxoglutarate_synthase_subunit_KorA_OS=Methanobacterium_formicicum_OX=2162_GN=korA_PE=4_SV=1			41.24152994018433	73.87	11.2	47.19368754801519					Single Protein		A0A090I431	3	22	22	3	22	3	5	33	100.0	Confident
364	A0A090JXX4	A0A090JXX4_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_2093_PE=4_SV=1			8.150673609503906	34.25	0.0	0.0					Single Protein		A0A090JXX4	0	11	11	0	0	0	0	13	0.0	Not Validated
365	A0A090I3Q6	A0A090I3Q6_METFO_Putative_biopolymer_transport_protein_ExbB_homolog_OS=Methanobacterium_formicicum_OX=2162_GN=tolQ_PE=3_SV=1			31.39548388194073	85.0	0.0	0.0					Single Protein		A0A090I3Q6	0	32	32	0	0	0	0	38	0.0	Not Validated
366	A0A090I426	A0A090I426_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_1052_PE=4_SV=1			16.592784429323256	100.0	0.0	0.0					Single Protein		A0A090I426	0	21	21	0	0	0	0	24	0.0	Not Validated
367	A0A090I3Q7	A0A090I3Q7_METFO_Nucleotidyl_transferase_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1421_PE=4_SV=1			38.70658746081398	91.04	14.33	63.41211524641891	Oxidation of M(M139)	Oxidation of M(1)			Single Protein		A0A090I3Q7	3	42	42	3	42	3	6	58	100.0	Confident
368	A0A090I428	A0A090I428_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_2089_PE=4_SV=1			49.263487711149	69.43	23.58	82.22394558609585					Single Protein		A0A090I428	8	34	34	8	34	8	17	60	100.0	Confident
369	A0A089ZGJ2	A0A089ZGJ2_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_0448_PE=4_SV=1			46.23274452294376	78.4	0.0	0.0					Single Protein		A0A089ZGJ2	0	54	54	0	0	0	0	70	23.529411764705888	Not Validated
370	A0A090I429	A0A090I429_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_0104_PE=4_SV=1			23.16407368664556	100.0	0.0	0.0					Single Protein		A0A090I429	0	25	25	0	0	0	0	32	0.0	Not Validated
371	A0A090JXW5	A0A090JXW5_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_2083_PE=4_SV=1			21.711571848110967	100.0	0.0	0.0					Single Protein		A0A090JXW5	0	29	29	0	0	0	0	39	0.0	Not Validated
372	A0A090I3Q2	A0A090I3Q2_METFO_Phosphoenolpyruvate_transferase_OS=Methanobacterium_formicicum_OX=2162_GN=cofD_PE=3_SV=1			33.002969740289906	60.47	0.0	0.0					Single Protein		A0A090I3Q2	0	10	10	0	0	0	0	14	0.0	Not Validated
373	A0A090JY84	A0A090JY84_METFO_Transposase_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_0577_PE=4_SV=1			39.24826527169345	100.0	0.0	0.0					Single Protein		A0A090JY84	0	50	50	0	0	0	0	55	0.0	Not Validated
374	A0A090I424	A0A090I424_METFO_Translation_initiation_factor_5A_OS=Methanobacterium_formicicum_OX=2162_GN=eif5a_PE=3_SV=1			14.199685032778767	75.38	24.62	506.06501470891106					Single Protein		A0A090I424	5	8	8	5	8	5	16	25	100.0	Confident
375	A0A090I3Q4	A0A090I3Q4_METFO_HIT_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1416_PE=4_SV=1			17.25381848765533	77.55	0.0	0.0					Single Protein		A0A090I3Q4	0	8	8	0	0	0	0	10	0.0	Not Validated
376	A0A090I425	A0A090I425_METFO_Ribonuclease_HII_OS=Methanobacterium_formicicum_OX=2162_GN=rnhB_PE=3_SV=1			23.239429196043712	100.0	0.0	0.0					Single Protein		A0A090I425	0	20	20	0	0	0	0	27	0.0	Not Validated
377	A0A090I3S0	A0A090I3S0_METFO_Leucine--tRNA_ligase_OS=Methanobacterium_formicicum_OX=2162_GN=leuS_PE=3_SV=1			109.25823154532333	79.92	2.0	6.0076523211398					Single Protein		A0A090I3S0	1	89	89	1	0	0	1	122	77.77777777777779	Not Validated
378	A0A090I441	A0A090I441_METFO_Phosphoenolpyruvate_guanylyltransferase_OS=Methanobacterium_formicicum_OX=2162_GN=cofC_PE=3_SV=1			25.57409396240008	54.59	0.0	0.0					Single Protein		A0A090I441	0	14	14	0	0	0	0	18	0.0	Not Validated
379	A0A090I3S2	A0A090I3S2_METFO_Phosphoglycerate_kinase_OS=Methanobacterium_formicicum_OX=2162_GN=pgk_PE=3_SV=1			44.27086703064737	68.46	13.69	55.442048563661594					Single Protein		A0A090I3S2	3	23	23	3	23	3	5	32	100.0	Confident
380	A0A090I442	A0A090I442_METFO_50S_ribosomal_protein_L30e_OS=Methanobacterium_formicicum_OX=2162_GN=rpl30e_PE=3_SV=1			10.309338831390962	57.14	28.57	218.8501916986642					Single Protein		A0A090I442	2	5	5	2	5	2	4	10	100.0	Confident
381	A0A090I3S3	A0A090I3S3_METFO_Putative_ABC_transporter_ATP-binding_protein_MJ0412_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1446_PE=4_SV=1			28.30678877914461	85.54	0.0	0.0					Single Protein		A0A090I3S3	0	21	21	0	0	0	0	28	0.0	Not Validated
382	A0A090I443	A0A090I443_METFO_Superoxide_dismutase_OS=Methanobacterium_formicicum_OX=2162_GN=sod_PE=3_SV=1			27.422841747176992	100.0	31.91	189.68258317099531	Oxidation of M(M78)	Oxidation of M(1)			Single Protein		A0A090I443	7	33	33	7	33	7	16	59	100.0	Confident
383	A0A090JXY4	A0A090JXY4_METFO_Chorismate_synthase_OS=Methanobacterium_formicicum_OX=2162_GN=aroC_PE=3_SV=1			38.6487870591305	91.74	3.03	13.504805217768808					Single Protein		A0A090JXY4	1	13	13	1	13	1	1	19	100.0	Doubtful
384	A0A090I437	A0A090I437_METFO_Ribose-5-phosphate_isomerase_A_OS=Methanobacterium_formicicum_OX=2162_GN=rpiA_PE=3_SV=1			25.975377356191572	57.32	0.0	0.0					Single Protein		A0A090I437	0	10	10	0	0	0	0	10	0.0	Not Validated
385	A0A090JXX9	A0A090JXX9_METFO_Response_regulator_receiver_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_1405_PE=4_SV=1			16.785648924020215	74.83	0.0	0.0					Single Protein		A0A090JXX9	0	12	12	0	0	0	0	15	0.0	Not Validated
386	A0A090I438	A0A090I438_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_0114_PE=4_SV=1			30.942411268006317	89.13	0.0	0.0					Single Protein		A0A090I438	0	30	30	0	0	0	0	51	36.8421052631579	Not Validated
387	A0A090I3R8	A0A090I3R8_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1601_PE=4_SV=1			39.74266208030802	47.37	0.0	0.0					Single Protein		A0A090I3R8	0	10	10	0	0	0	0	11	0.0	Not Validated
388	A0A090I3R3	A0A090I3R3_METFO_Putative_GTP-binding_protein_MJ1332_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1431_PE=4_SV=1			43.81334719923815	80.25	0.0	0.0					Single Protein		A0A090I3R3	0	12	12	0	0	0	0	14	0.0	Not Validated
389	A0A090I433	A0A090I433_METFO_GMP_synthase_[glutamine-hydrolyzing]_subunit_B_OS=Methanobacterium_formicicum_OX=2162_GN=guaAB_PE=3_SV=1			34.23996911398752	100.0	22.4	69.23624246466831					Single Protein		A0A090I433	6	26	26	6	26	6	10	38	100.0	Confident
390	A0A090I434	A0A090I434_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1602_PE=4_SV=1			31.499124250623673	63.1	4.14	107.15288074426398					Single Protein		A0A090I434	1	3	3	1	3	1	4	6	100.0	Doubtful
391	THIO_HUMAN				11.598701121000138	100.0	0.0	0.0					Single Protein		THIO_HUMAN	0	4	4	0	0	0	0	4	0.0	Not Validated
392	A0A090I435	A0A090I435_METFO_Phosphonate-transporting_ATPase_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_1057_PE=4_SV=1			27.63621507657752	68.95	0.0	0.0					Single Protein		A0A090I435	0	26	26	0	0	0	1	31	47.05882352941176	Not Validated
393	A0A090JXX7	A0A090JXX7_METFO_UvrABC_system_protein_C_OS=Methanobacterium_formicicum_OX=2162_GN=uvrC_PE=3_SV=1			71.05912713482128	85.53	0.0	0.0					Single Protein		A0A090JXX7	0	101	101	0	0	0	0	126	0.0	Not Validated
394	A0A090I4A9	A0A090I4A9_METFO_Ribonuclease_3_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1884_PE=3_SV=1			24.87104796773189	58.45	0.0	0.0					Single Protein		A0A090I4A9	0	6	6	0	0	0	0	9	0.0	Not Validated
395	A0A090I4A5	A0A090I4A5_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_0175_PE=4_SV=1			15.786345446407156	100.0	0.0	0.0					Single Protein		A0A090I4A5	0	49	49	0	0	0	0	83	0.0	Not Validated
396	A0A090I4A6	A0A090I4A6_METFO_ABC_transporter_ATP-binding_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_1191_PE=4_SV=1			24.779926200772053	80.53	0.0	0.0					Single Protein		A0A090I4A6	0	12	12	0	0	0	0	12	0.0	Not Validated
397	A0A090I4A7	A0A090I4A7_METFO_ABC_transporter_ATPase_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1704_PE=4_SV=1			63.66393965027515	74.52	0.0	0.0					Single Protein		A0A090I4A7	0	55	55	0	0	0	0	61	64.70588235294117	Not Validated
398	A0A090JYG9	A0A090JYG9_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_2261_PE=4_SV=1			9.077558321751498	100.0	0.0	0.0					Single Protein		A0A090JYG9	0	54	54	0	0	0	0	75	0.0	Not Validated
399	A0A090I4A8	A0A090I4A8_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1878_PE=4_SV=1			10.887791905763269	100.0	0.0	0.0					Single Protein		A0A090I4A8	0	8	8	0	0	0	0	9	0.0	Not Validated
400	A0A090I4A1	A0A090I4A1_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1694_PE=4_SV=1			58.6490559915298	88.43	0.0	0.0					Single Protein		A0A090I4A1	0	40	40	0	0	0	0	55	0.0	Not Validated
