	Main Accession	Description	Gene Name	Chromosome	MW [kDa]	Possible Coverage [%]	Coverage [%]	Spectrum Counting NSAF	Confident Phosphosites	#Confident Phosphosites	Ambiguous Phosphosites	#Ambiguous Phosphosites	Protein Inference	Secondary Accessions	Protein Group	#Validated Peptides	#Peptides	#Unique	#Validated Unique	#Unique to Group	#Validated Unique to Group	#Validated PSMs	#PSMs	Confidence [%]	Validation
92	A0A089ZGF4	A0A089ZGF4_METFO_30S_ribosomal_protein_S13_OS=Methanobacterium_formicicum_OX=2162_GN=rps13_PE=3_SV=1			17.29304972045328	100.0	7.33	0.006666666666666667		0		0	Single Protein		A0A089ZGF4	1	60	60	1	60	1	1	89	100.0	Doubtful
93	A0A089ZGF5	A0A089ZGF5_METFO_CBS_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_1340_PE=4_SV=1			24.043710256088485	100.0	10.43	0.014218009478672985		0		0	Single Protein		A0A089ZGF5	2	19	19	2	19	2	5	30	100.0	Confident
94	A0A089ZGF2	A0A089ZGF2_METFO_50S_ribosomal_protein_L13_OS=Methanobacterium_formicicum_OX=2162_GN=rpl13p_PE=3_SV=1			15.731641722289803	100.0	12.86	0.02857142857142857		0		0	Single Protein		A0A089ZGF2	1	29	29	1	29	1	4	35	100.0	Doubtful
95	P00761	Trypsin (TRYP_PIG)			24.393805244132462	68.4	27.71	0.3227836879432629		0		0	Related Proteins	TRYP_PIG	P00761, TRYP_PIG	6	9	9	6	9	6	114	181	100.0	Confident
96	A0A090JYF1	A0A090JYF1_METFO_TRAM_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_1532_PE=4_SV=1			8.224062477176442	100.0	36.49	0.04054054054054055		0		0	Single Protein		A0A090JYF1	2	6	5	1	6	2	5	9	100.0	Confident
97	A0A090I3Z3	A0A090I3Z3_METFO_DUF1724_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1541_PE=4_SV=1			32.154400854445726	89.4	2.83	0.02120141342756184		0		0	Single Protein		A0A090I3Z3	1	40	40	1	40	1	6	74	100.0	Doubtful
98	A0A090I3G6	A0A090I3G6_METFO_Putative_membrane_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1450_PE=4_SV=1			20.519101510961228	48.92	8.06	0.01098901098901099		0		0	Single Protein		A0A090I3G6	1	6	6	1	6	1	1	8	100.0	Doubtful
99	A0A090I3G7	A0A090I3G7_METFO_CoB--CoM_heterodisulfide_reductase_iron-sulfur_subunit_A_OS=Methanobacterium_formicicum_OX=2162_GN=hdrA_PE=3_SV=1			72.00950596864811	90.27	57.6	0.05243763495384537		0		0	Single Protein		A0A090I3G7	31	70	70	31	70	31	197	341	100.0	Confident
100	A0A090I3H9	A0A090I3H9_METFO_5-formaminoimidazole-4-carboxamide-1-(beta)-D-ribofuranosyl_5'-monophosphate_synthetase_OS=Methanobacterium_formicicum_OX=2162_GN=purP_PE=3_SV=1			40.92745699205213	74.93	23.97	0.041813983118330934		0		0	Single Protein		A0A090I3H9	7	31	31	7	31	7	29	68	100.0	Confident
101	A0A090I3H5	A0A090I3H5_METFO_Adenylosuccinate_lyase_OS=Methanobacterium_formicicum_OX=2162_GN=purB_PE=3_SV=1			50.266777433002574	77.73	8.69	0.0062056737588652485		0		0	Single Protein		A0A090I3H5	3	46	46	3	46	3	4	59	100.0	Confident
102	A0A090JXN7	A0A090JXN7_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1997_PE=4_SV=1			43.25939005533532	46.1	20.4	0.11013149604698907		0		0	Single Protein		A0A090JXN7	9	19	12	7	12	7	65	95	100.0	Confident
103	A0A090I3H2	A0A090I3H2_METFO_Phosphoribosylformylglycinamidine_synthase_subunit_PurL_OS=Methanobacterium_formicicum_OX=2162_GN=purL_PE=3_SV=1			78.0910113357679	64.08	13.31	0.008028455284552847		0		0	Single Protein		A0A090I3H2	5	35	35	5	35	5	10	57	100.0	Confident
104	A0A090I3E3	A0A090I3E3_METFO_Ig-like_bact_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1414_PE=4_SV=1			201.4509968629081	54.4	5.02	0.006652118678796821		0		0	Single Protein		A0A090I3E3	8	38	38	8	38	8	20	73	100.0	Confident
105	A0A090I3E0	A0A090I3E0_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1404_PE=4_SV=1			107.24660063659688	17.77	0.98	0.004784688995215311		0		0	Single Protein		A0A090I3E0	1	4	4	1	4	1	1	5	100.0	Doubtful
106	A0A090I3E1	A0A090I3E1_METFO_O-phosphoserine--tRNA(Cys)_ligase_OS=Methanobacterium_formicicum_OX=2162_GN=sepS_PE=3_SV=1			62.319509792367725	86.41	1.63	0.0020964360587002098		0		0	Single Protein		A0A090I3E1	1	40	40	1	40	1	1	47	100.0	Doubtful
107	A0A089ZGX6	A0A089ZGX6_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_0645_PE=4_SV=1			55.449543913166146	72.34	30.06	0.043978605935127674		0		0	Single Protein		A0A089ZGX6	9	40	40	9	40	9	37	87	100.0	Confident
108	A0A090JXI6	A0A090JXI6_METFO_Cyclic_2,3-diphosphoglycerate_synthetase_OS=Methanobacterium_formicicum_OX=2162_GN=cpgS_PE=3_SV=1			50.48407631319429	74.02	13.1	0.009626802374893979		0		0	Single Protein		A0A090JXI6	5	24	24	5	24	5	8	34	100.0	Confident
109	A0A090I3C5	A0A090I3C5_METFO_Tryptophan_synthase_beta_chain_OS=Methanobacterium_formicicum_OX=2162_GN=trpB2_PE=3_SV=1			47.41271216579476	71.56	43.12	0.029422273414810733		0		0	Single Protein		A0A090I3C5	16	39	39	16	39	16	42	88	100.0	Confident
110	A0A089ZH87	A0A089ZH87_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_1832_PE=4_SV=1			24.320408809852786	100.0	9.78	0.006666666666666667		0		0	Single Protein		A0A089ZH87	2	22	22	2	22	2	2	29	100.0	Confident
111	A0A089ZGW2	A0A089ZGW2_METFO_Translation_initiation_factor_2_subunit_gamma_OS=Methanobacterium_formicicum_OX=2162_GN=eif2g_PE=3_SV=1			44.17213713706151	66.91	12.75	0.02538888888888889		0		0	Single Protein		A0A089ZGW2	6	32	32	6	32	6	11	44	100.0	Confident
112	A0A090JXJ6	A0A090JXJ6_METFO_3-dehydroquinate_synthase_OS=Methanobacterium_formicicum_OX=2162_GN=aroB_PE=3_SV=1			41.244377688094374	88.5	22.19	0.02015537332757877		0		0	Single Protein		A0A090JXJ6	7	39	39	7	39	7	20	62	100.0	Confident
113	A0A090I3A9	A0A090I3A9_METFO_Chaperone_protein_DnaK_OS=Methanobacterium_formicicum_OX=2162_GN=dnaK_PE=3_SV=1			66.9133826551376	81.74	45.88	0.04117133431734051		0		0	Single Protein		A0A090I3A9	26	59	59	26	59	26	162	265	100.0	Confident
114	A0A089ZGZ1	A0A089ZGZ1_METFO_30S_ribosomal_protein_S8e_OS=Methanobacterium_formicicum_OX=2162_GN=rps8e_PE=3_SV=1			14.04666971691244	100.0	32.28	0.03280839895013123		0		0	Single Protein		A0A089ZGZ1	4	30	30	4	30	4	8	45	100.0	Confident
115	A0A090I3A4	A0A090I3A4_METFO_Phosphoribosylamine--glycine_ligase_OS=Methanobacterium_formicicum_OX=2162_GN=purD_PE=3_SV=1			47.64093515072778	59.27	9.38	0.01371308016877637		0		0	Single Protein		A0A090I3A4	3	29	29	3	29	3	7	42	100.0	Confident
116	A0A089ZGY9	A0A089ZGY9_METFO_Cell_division_control_protein_Cdc48_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_0672_PE=3_SV=1			83.89515662837005	96.06	14.19	0.0055425192415994		0		0	Single Protein		A0A089ZGY9	8	86	86	8	86	8	10	117	100.0	Confident
117	A0A090I409	A0A090I409_METFO_Glutamyl-tRNA(Gln)_amidotransferase_subunit_D_OS=Methanobacterium_formicicum_OX=2162_GN=gatD_PE=3_SV=1			48.689507098750006	89.57	9.52	0.005063291139240506		0		0	Single Protein		A0A090I409	3	23	23	3	23	3	3	36	100.0	Confident
118	A0A090I405	A0A090I405_METFO_Ketoisovalerate_oxidoreductase_subunit_VorA_OS=Methanobacterium_formicicum_OX=2162_GN=vorA_PE=4_SV=1			53.597919071642536	67.14	2.04	0.002583979328165375		0		0	Single Protein		A0A090I405	1	40	40	1	40	1	1	47	100.0	Doubtful
119	A0A090I420	A0A090I420_METFO_Probable_porphobilinogen_deaminase_OS=Methanobacterium_formicicum_OX=2162_GN=hemC_PE=3_SV=1			35.008226244418836	91.17	4.73	0.0031545741324921135		0		0	Single Protein		A0A090I420	1	17	17	1	17	1	1	22	100.0	Doubtful
120	A0A090I3Q1	A0A090I3Q1_METFO_Putative_FAD-dependent_oxidoreductase_MJ0033_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1410_PE=4_SV=1			60.5502697741502	87.77	3.65	0.002079002079002079		0		0	Single Protein		A0A090I3Q1	2	38	38	2	38	2	1	44	100.0	Doubtful
121	A0A089ZGS2	A0A089ZGS2_METFO_Replication_factor_C_small_subunit_OS=Methanobacterium_formicicum_OX=2162_GN=rfcS_PE=3_SV=1			36.39758568925744	100.0	29.91	0.018624833110814427		0		0	Single Protein		A0A089ZGS2	7	54	54	7	54	7	21	88	100.0	Confident
122	A0A090JXV9	A0A090JXV9_METFO_CTP_synthase_OS=Methanobacterium_formicicum_OX=2162_GN=pyrG_PE=3_SV=1			60.32849173939563	75.42	7.26	0.009237875288683603		0		0	Single Protein		A0A090JXV9	3	39	39	3	39	3	7	56	100.0	Confident
123	A0A090JY74	A0A090JY74_METFO_UDP-N-acetylglucosamine_2-epimerase_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_2201_PE=4_SV=1			49.20448521373841	78.41	8.86	0.007065669160432253		0		0	Single Protein		A0A090JY74	3	22	22	3	22	3	4	30	100.0	Confident
124	A0A090I3P4	A0A090I3P4_METFO_Alanine_dehydrogenase_OS=Methanobacterium_formicicum_OX=2162_GN=ala_PE=3_SV=1			35.68042938017645	90.21	10.7	0.0096045197740113		0		0	Single Protein		A0A090I3P4	3	25	25	3	25	3	5	31	100.0	Confident
125	A0A089ZH78	A0A089ZH78_METFO_V-type_ATP_synthase_subunit_C_OS=Methanobacterium_formicicum_OX=2162_GN=ahaC_PE=3_SV=1			42.916508076116905	61.56	15.32	0.039170182841068914		0		0	Single Protein		A0A089ZH78	5	24	24	5	24	5	14	40	100.0	Confident
126	A0A090I3N5	A0A090I3N5_METFO_2-isopropylmalate_synthase_LeuA_OS=Methanobacterium_formicicum_OX=2162_GN=leuA_PE=3_SV=1			55.19356672269216	74.17	15.07	0.007071865443425077		0		0	Single Protein		A0A090I3N5	4	49	49	4	49	4	5	63	100.0	Confident
127	A0A090JXT2	A0A090JXT2_METFO_O-acetylhomoserine_(Thiol)-lyase_OS=Methanobacterium_formicicum_OX=2162_GN=cysD_PE=3_SV=1			49.9594236708244	63.64	8.66	0.004629629629629629		0		0	Single Protein		A0A090JXT2	2	13	13	2	13	2	2	19	100.0	Confident
128	A0A090I3K4	A0A090I3K4_METFO_Diaminopimelate_epimerase_OS=Methanobacterium_formicicum_OX=2162_GN=dapF_PE=3_SV=1			31.756884461898792	86.55	6.9	0.00597609561752988		0		0	Single Protein		A0A090I3K4	2	15	15	2	15	2	2	22	100.0	Confident
129	A0A090I3L9	A0A090I3L9_METFO_Dihydroxy-acid_dehydratase_OS=Methanobacterium_formicicum_OX=2162_GN=ilvD_PE=3_SV=1			58.687614446657	55.35	5.99	0.009425878320479864		0		0	Single Protein		A0A090I3L9	3	45	45	3	45	3	6	63	100.0	Confident
130	A0A090I3L5	A0A090I3L5_METFO_UPF0285_protein_DSM1535_1340_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1340_PE=3_SV=1			35.39394182814629	54.35	4.2	0.004807692307692308		0		0	Single Protein		A0A090I3L5	1	13	13	1	13	1	1	14	100.0	Doubtful
131	A0A090I3L6	A0A090I3L6_METFO_Type_11_methyltransferase_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1525_PE=4_SV=1			32.550338583855115	90.04	6.76	0.0035587188612099642		0		0	Single Protein		A0A090I3L6	1	45	45	1	45	1	2	62	100.0	Doubtful
132	A0A090JXR2	A0A090JXR2_METFO_Formylmethanofuran-tetrahydromethanopterin_formyltransferase-like_protein_OS=Methanobacterium_formicicum_OX=2162_GN=ehaS_PE=3_SV=1			33.805911684011	86.56	9.18	0.011363636363636364		0		0	Single Protein		A0A090JXR2	2	21	21	2	21	2	4	30	100.0	Confident
133	A0A090JY31	A0A090JY31_METFO_Aspartokinase_OS=Methanobacterium_formicicum_OX=2162_GN=ask_PE=3_SV=1			44.34133571494647	91.38	12.32	0.007053009883198563		0		0	Single Protein		A0A090JY31	5	21	21	5	21	5	6	40	100.0	Confident
134	A0A089ZH31	A0A089ZH31_METFO_Cobalamin_biosynthesis_protein_CbiM3_OS=Methanobacterium_formicicum_OX=2162_GN=cbiM3_PE=4_SV=1			22.761515405156125	16.82	5.14	0.031746031746031744		0		0	Single Protein		A0A089ZH31	1	5	5	1	5	1	2	13	100.0	Doubtful
135	A0A090I3I6	A0A090I3I6_METFO_Putative_lipoprotein_MJ0085_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1272_PE=4_SV=1			38.226221399283666	90.86	38.57	0.028199560746730554		0		0	Single Protein		A0A090I3I6	10	20	20	10	20	10	34	73	100.0	Confident
136	A0A090I3I7	A0A090I3I7_METFO_Putative_sugar_kinase_MTH_1544_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1480_PE=3_SV=1			33.52470791590734	69.08	14.8	0.00811485642946317		0		0	Single Protein		A0A090I3I7	3	14	14	3	14	3	4	21	100.0	Confident
137	A0A090I3I4	A0A090I3I4_METFO_Putative_secreted_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1267_PE=4_SV=1			19.96716144908854	100.0	14.12	0.01977401129943503		0		0	Single Protein		A0A090I3I4	2	11	11	2	11	2	6	17	100.0	Confident
138	A0A090I3J9	A0A090I3J9_METFO_Tungsten-containing_formylmethanofuran_dehydrogenase_2_subunit_B_OS=Methanobacterium_formicicum_OX=2162_GN=fwdB_PE=4_SV=1			50.43662325787059	75.39	17.74	0.01107843137254902		0		0	Single Protein		A0A090I3J9	6	65	65	6	65	6	12	108	100.0	Confident
139	A0A090I3J1	A0A090I3J1_METFO_Formate_dehydrogenase_beta_subunit_FdhB_OS=Methanobacterium_formicicum_OX=2162_GN=fdhB_PE=4_SV=1			43.89339025701365	91.98	12.03	0.007039055404178021		0		0	Single Protein		A0A090I3J1	4	48	48	4	48	4	5	69	100.0	Confident
140	A0A090I3J2	A0A090I3J2_METFO_Peptidase_C39_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1288_PE=4_SV=1			250.13141089915703	36.2	23.56	0.03215619085306762		0		0	Single Protein		A0A090I3J2	38	71	70	37	70	37	251	365	100.0	Confident
141	A0A090I4Z6	A0A090I4Z6_METFO_Aminotransferase_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_0604_PE=3_SV=1			44.16391571445124	70.41	11.22	0.010964912280701756		0		0	Single Protein		A0A090I4Z6	3	34	34	3	34	3	6	45	100.0	Confident
142	A0A089ZHN5	A0A089ZHN5_METFO_Probable_transcription_termination_protein_NusA_OS=Methanobacterium_formicicum_OX=2162_GN=nusA_PE=3_SV=1			15.824478801048894	100.0	29.37	0.0303030303030303		0		0	Single Protein		A0A089ZHN5	3	16	16	3	16	3	8	26	100.0	Confident
143	A0A090I4Y9	A0A090I4Y9_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_2106_PE=4_SV=1			36.50302349259862	100.0	8.72	0.008826583592938734		0		0	Single Protein		A0A090I4Y9	3	58	58	3	58	3	6	86	100.0	Confident
144	A0A089ZHN1	A0A089ZHN1_METFO_30S_ribosomal_protein_S10_OS=Methanobacterium_formicicum_OX=2162_GN=rps10_PE=3_SV=1			11.553263341385357	100.0	22.55	0.05392156862745098		0		0	Single Protein		A0A089ZHN1	2	18	18	2	18	2	7	29	100.0	Confident
145	A0A089ZHM6	A0A089ZHM6_METFO_Methyl-coenzyme_M_reductase_component_A2_AtwA2_OS=Methanobacterium_formicicum_OX=2162_GN=atwA2_PE=4_SV=1			64.73976497843391	100.0	12.31	0.008578856152512998		0		0	Single Protein		A0A089ZHM6	5	54	54	5	54	5	10	73	100.0	Confident
146	A0A090I4Y7	A0A090I4Y7_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_2223_PE=3_SV=1			48.78568290951301	72.65	22.98	0.011478091700932926		0		0	Single Protein		A0A090I4Y7	9	30	30	9	30	9	15	54	100.0	Confident
147	A0A090I4Y2	A0A090I4Y2_METFO_Putative_membrane_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_2091_PE=4_SV=1			36.86395876867797	45.54	5.06	0.011111111111111112		0		0	Single Protein		A0A090I4Y2	1	21	21	1	21	1	2	29	100.0	Doubtful
148	A0A090I4Y3	A0A090I4Y3_METFO_Nucleoside_diphosphate_kinase_OS=Methanobacterium_formicicum_OX=2162_GN=ndk_PE=3_SV=1			17.219732236511998	78.95	9.21	0.008333333333333333		0		0	Single Protein		A0A090I4Y3	1	21	21	1	21	1	1	28	100.0	Doubtful
149	A0A090I4Y4	A0A090I4Y4_METFO_Circadian_clock_protein_KaiC_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_2096_PE=4_SV=1			27.33207057351836	100.0	48.36	0.04214968774395002		0		0	Single Protein		A0A090I4Y4	8	36	36	8	36	8	24	69	100.0	Confident
150	A0A090I4Y0	A0A090I4Y0_METFO_Threonine_synthase_OS=Methanobacterium_formicicum_OX=2162_GN=thrC_PE=3_SV=1			42.168507686352925	76.63	17.09	0.01611265004616805		0		0	Single Protein		A0A090I4Y0	5	21	21	5	21	5	12	46	100.0	Confident
151	A0A090I4X8	A0A090I4X8_METFO_F420-dependent_NADP_reductase_OS=Methanobacterium_formicicum_OX=2162_GN=fno_PE=4_SV=1			24.20574720590934	72.57	29.2	0.05269097222222222		0		0	Single Protein		A0A090I4X8	5	13	13	5	13	5	21	33	100.0	Confident
152	A0A090I599	A0A090I599_METFO_Acetyl-CoA_decarbonylase/synthase_complex_subunit_beta_OS=Methanobacterium_formicicum_OX=2162_GN=cdhC_PE=3_SV=1			52.03892243364541	68.67	12.02	0.02640625		0		0	Single Protein		A0A090I599	5	43	43	5	43	5	15	71	100.0	Confident
153	A0A090I573	A0A090I573_METFO_5,10-methylenetetrahydromethanopterin_reductase_OS=Methanobacterium_formicicum_OX=2162_GN=mer_PE=3_SV=1			33.326883495272604	90.65	89.41	0.13474134693295153		0		0	Single Protein		A0A090I573	26	37	37	26	37	26	227	318	100.0	Confident
154	A0A090I574	A0A090I574_METFO_Glutamine-fructose-6-phosphate_transaminase_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_1516_PE=4_SV=1			38.065724005619174	79.04	2.69	0.007575757575757576		0		0	Single Protein		A0A090I574	1	80	80	1	80	1	2	147	100.0	Doubtful
155	A0A090I571	A0A090I571_METFO_Carbamoyl-phosphate_synthase_large_chain_OS=Methanobacterium_formicicum_OX=2162_GN=carB_PE=3_SV=1			116.82217403929693	81.53	11.78	0.006697635449035224		0		0	Single Protein		A0A090I571	11	76	76	11	76	11	18	108	100.0	Confident
156	A0A090I4W3	A0A090I4W3_METFO_F420-non-reducing_hydrogenase_vhc_subunit_A_OS=Methanobacterium_formicicum_OX=2162_GN=vhcA_PE=3_SV=1			52.60884541859907	75.52	55.39	0.03662409845231765		0		0	Single Protein		A0A090I4W3	23	36	36	23	36	23	66	111	100.0	Confident
157	A0A090I583	A0A090I583_METFO_Pterin-binding_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_0729_PE=4_SV=1			58.194455101173936	82.82	1.91	0.002304147465437788		0		0	Single Protein		A0A090I583	1	40	40	1	40	1	1	48	100.0	Doubtful
158	A0A090I582	A0A090I582_METFO_50S_ribosomal_protein_L1_OS=Methanobacterium_formicicum_OX=2162_GN=rpl1p_PE=3_SV=1			23.486771255250797	84.43	9.43	0.025139664804469275		0		0	Single Protein		A0A090I582	2	35	35	2	35	2	7	52	100.0	Confident
159	A0A090I4V6	A0A090I4V6_METFO_3H_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_0534_PE=4_SV=1			36.67239487120721	100.0	4.08	0.003134796238244514		0		0	Single Protein		A0A090I4V6	1	37	37	1	37	1	1	47	58.82352941176471	Doubtful
160	A0A090I4V7	A0A090I4V7_METFO_Cysteine_desulfurase_IscS_OS=Methanobacterium_formicicum_OX=2162_GN=iscS1_PE=3_SV=1			42.09035635590923	75.06	7.2	0.0046875		0		0	Single Protein		A0A090I4V7	2	16	15	2	16	2	3	22	100.0	Confident
161	A0A090I579	A0A090I579_METFO_PK_C_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_1810_PE=4_SV=1			19.9004209157602	83.96	27.81	0.0071301247771836		0		0	Single Protein		A0A090I579	3	10	10	3	10	3	3	14	100.0	Doubtful
162	A0A090I552	A0A090I552_METFO_Exosome_complex_component_Rrp42_OS=Methanobacterium_formicicum_OX=2162_GN=rrp42_PE=3_SV=1			28.90522075613332	68.28	26.87	0.02724434035909447		0		0	Single Protein		A0A090I552	7	18	18	7	18	7	17	38	100.0	Confident
163	A0A090I544	A0A090I544_METFO_Putative_secreted_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_2354_PE=4_SV=1			163.07299601561016	49.66	17.16	0.010060303982394094		0		0	Single Protein		A0A090I544	18	49	49	18	49	18	43	102	100.0	Confident
164	A0A090I560	A0A090I560_METFO_Putative_hydrogenase_nickel_incorporation_protein_HypB_OS=Methanobacterium_formicicum_OX=2162_GN=hypB_PE=4_SV=1			23.880300179084863	79.36	5.96	0.011560693641618497		0		0	Single Protein		A0A090I560	1	12	12	1	12	1	2	13	100.0	Doubtful
165	A0A090I5C2	A0A090I5C2_METFO_V-type_ATP_synthase_beta_chain_OS=Methanobacterium_formicicum_OX=2162_GN=atpB_PE=3_SV=1			51.33396570798045	72.57	39.74	0.06327637588128086		0		0	Single Protein		A0A090I5C2	21	44	44	21	44	21	91	159	100.0	Confident
166	A0A090I5D7	A0A090I5D7_METFO_Glutamate-1-semialdehyde_2,1-aminomutase_OS=Methanobacterium_formicicum_OX=2162_GN=hemL_PE=3_SV=1			47.935368103479405	69.57	9.61	0.0050644567219152855		0		0	Single Protein		A0A090I5D7	3	35	35	3	35	3	3	53	100.0	Confident
167	A0A089ZHE0	A0A089ZHE0_METFO_Molybdenum_cofactor_synthesis_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=moeA1_PE=4_SV=1			43.903905875922945	66.34	3.41	0.006097560975609756		0		0	Single Protein		A0A089ZHE0	1	34	34	1	34	1	3	42	100.0	Doubtful
168	K2C1_HUMAN				65.84694613410919	69.21	41.52	0.06675261206297123		0		0	Single Protein		K2C1_HUMAN	30	85	79	27	79	27	184	350	100.0	Confident
169	A0A090I4J8	A0A090I4J8_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1839_PE=4_SV=1			15.451006954420633	100.0	20.74	0.025925925925925925		0		0	Single Protein		A0A090I4J8	2	22	22	2	22	2	4	28	100.0	Confident
170	A0A090I4J0	A0A090I4J0_METFO_Pyruvate_carboxylase_subunit_A_OS=Methanobacterium_formicicum_OX=2162_GN=pycA_PE=4_SV=1			54.447526527379296	93.95	12.1	0.007963709677419356		0		0	Single Protein		A0A090I4J0	5	44	44	5	44	5	8	59	100.0	Confident
171	A0A089ZA17	A0A089ZA17_METFO_Peptidase_U32_family_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_0828_PE=4_SV=1			33.49325563004242	90.73	11.26	0.012141280353200884		0		0	Single Protein		A0A089ZA17	3	28	28	3	28	3	5	50	100.0	Confident
172	A0A089ZA11	A0A089ZA11_METFO_UPF0145_protein_BRM9_0823_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_0823_PE=3_SV=1			12.310070695707447	100.0	17.7	0.048672566371681415		0		0	Single Protein		A0A089ZA11	2	17	17	2	17	2	7	31	100.0	Confident
173	A0A090I4G9	A0A090I4G9_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1784_PE=4_SV=1			23.790019015422956	62.95	31.25	0.07328605200945622		0		0	Single Protein		A0A090I4G9	6	8	8	6	8	6	25	33	100.0	Confident
174	A0A090I4G3	A0A090I4G3_METFO_LL-diaminopimelate_aminotransferase_OS=Methanobacterium_formicicum_OX=2162_GN=dapL_PE=3_SV=1			46.0227708641051	72.99	5.11	0.005		0		0	Single Protein		A0A090I4G3	2	14	14	2	14	2	2	18	100.0	Confident
175	A0A090JYM0	A0A090JYM0_METFO_Glutamine_synthetase_OS=Methanobacterium_formicicum_OX=2162_GN=glnA3_PE=3_SV=1			50.511165238345896	85.0	12.5	0.015819964349376114		0		0	Single Protein		A0A090JYM0	4	53	53	4	53	4	9	81	100.0	Confident
176	A0A089ZA06	A0A089ZA06_METFO_PRC-barrel_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_0818_PE=4_SV=1			14.295771539284049	100.0	27.13	0.033591731266149866		0		0	Single Protein		A0A089ZA06	3	15	15	3	15	3	6	25	100.0	Confident
177	A0A090I4H9	A0A090I4H9_METFO_UDP-glucose_4-epimerase_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1999_PE=4_SV=1			33.88938908017004	70.23	5.5	0.004608294930875576		0		0	Single Protein		A0A090I4H9	1	8	8	1	8	1	1	8	100.0	Doubtful
178	A0A090I4H2	A0A090I4H2_METFO_TGc_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1989_PE=4_SV=1			39.345152853379936	44.13	7.54	0.05474683544303799		0		0	Single Protein		A0A090I4H2	3	13	3	1	3	1	24	43	100.0	Confident
179	A0A090I4E0	A0A090I4E0_METFO_Pleiotropic_regulatory_protein_OS=Methanobacterium_formicicum_OX=2162_GN=degT_PE=3_SV=1			41.51208302818494	67.39	3.77	0.007194244604316547		0		0	Single Protein		A0A090I4E0	1	25	25	1	25	1	2	34	100.0	Doubtful
180	A0A090I4F2	A0A090I4F2_METFO_Methionine--tRNA_ligase_OS=Methanobacterium_formicicum_OX=2162_GN=metG_PE=3_SV=1			76.87454826365155	91.54	3.41	0.002967359050445104		0		0	Single Protein		A0A090I4F2	2	58	58	2	58	2	4	89	100.0	Confident
181	A0A090I4C0	A0A090I4C0_METFO_Indole-3-glycerol-phosphate_synthase_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_0200_PE=3_SV=1			30.200833303820644	68.5	9.52	0.008021390374331552		0		0	Single Protein		A0A090I4C0	2	21	21	2	21	2	2	33	100.0	Doubtful
182	A0A090I4D4	A0A090I4D4_METFO_Acetyl-coenzyme_A_synthetase_OS=Methanobacterium_formicicum_OX=2162_GN=acsA5_PE=4_SV=1			71.90089828045005	72.24	6.62	0.006331877729257643		0		0	Single Protein		A0A090I4D4	4	76	71	3	76	4	6	116	100.0	Confident
